title,url,thumbnail_url,channel,views,uploaded_time,scraped_time,description
HELLUVA BOSS - SEEING STARS // S2: Episode 2,https://www.youtube.com/watch?v=4J0xFUyz1nw,https://i.ytimg.com/vi/4J0xFUyz1nw/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCgLuRxKLPL0OFDDqoLnPLA9IN_8A,Vivziepop,3.5M,13 hours ago,20/10/2022,Octavia steals the Grimoire and things sure do happen. WARNING: for Los Angeles. HELLUVA BOSS MERCH AVAILABLE ► https://sharkrobot.com/vivziepop HELLUVA SEASON TWO IS HERE!! Thank you all...
"Shakira, Ozuna - Monotonía (Official Video)",https://www.youtube.com/watch?v=j5y6xLpRwx4,https://i.ytimg.com/vi/j5y6xLpRwx4/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB0thl1ghqtSqewSCxrRLpFkwborg,Shakira,6.8M,6 hours ago,20/10/2022,Shakira & Ozuna - Monotonía (Official Video) Pre-Save: https://Shakira.lnk.to/ozuna_lamonotonia_ps Official site: http://www.shakira.com Facebook: http://www.facebook.com/shakira Twitter:...
"LAKERS at WARRIORS | NBA FULL GAME HIGHLIGHTS | October 18, 2022",https://www.youtube.com/watch?v=gOeUQ5OqjyY,https://i.ytimg.com/vi/gOeUQ5OqjyY/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDhfR18ZMoTUzlHGagbsXIOK0w8ZQ,NBA,3.5M,1 day ago,20/10/2022,"Never miss a moment with the latest news, trending stories and highlights to bring you closer to your favorite players and teams. Download now: https://app.link.nba.com/APP22 Led by Stephen..."
The Inside Crew Reacts To The Warriors Taking Down The Lakers On Opening Night | NBA on TNT,https://www.youtube.com/watch?v=R24iVOzSvGU,,NBA on TNT,768K,1 day ago,20/10/2022,"The Inside fellas react to Steph's 33-point performance & Golden State's dominating win over the Lakers! Watch highlights from Inside the NBA with Shaq, Charles Barkley, Kenny Smith and Ernie..."
CREED III | Official Trailer,https://www.youtube.com/watch?v=AHmCH7iB_IM,,MGM,10M,1 day ago,20/10/2022,"There’s no enemy like the past. From director Michael B. Jordan, watch the official #Creed3 trailer now and see the movie in theaters and IMAX 3/3/23. CREED III Directed By: Michael B. Jordan..."
THE COMPLEX - Backrooms Found Footage,https://www.youtube.com/watch?v=PyEv7449z-g,,jacksepticeye,415K,16 hours ago,20/10/2022,The Complex Backrooms found footage is an amazingly atmospheric game Buy MY coffee: https://topofthemornincoffee.com/ Twitter : https://twitter.com/Jacksepticeye Instagram : http://instagram.com/j...
Charli D'Amelio and Mark Ballas Contemporary (Week 5) | Dancing With The Stars on Disney+,https://www.youtube.com/watch?v=QBix-PKv08U,,charli d'amelio,617K,1 day ago,20/10/2022,Charli D'Amelio and Mark Ballas Contemporary (Week 5) | Dancing With The Stars on Disney+ Subscribe: @charli d'amelio Watch next: Charli D'Amelio and Mark Ballas Jazz (Week 4) | Dancing...
Klay Thompson Talks Ring No. 4 + Draymond Green & Jordan Poole's Importance To Warriors | NBA on TNT,https://www.youtube.com/watch?v=hfSfdWqwbNQ,,NBA on TNT,500K,1 day ago,20/10/2022,"""Without Draymond we're not the Warriors and without JP we're not the Warriors."" Klay speaks on Draymond and Jordan being an integral part of GSW 💙 Watch highlights from Inside the NBA..."
How the World’s Wealthiest People Travel,https://www.youtube.com/watch?v=YBNcYxHJPLE,,Wendover Productions,453K,14 hours ago,20/10/2022,Sign up for a CuriosityStream subscription and also get a free Nebula subscription (the streaming platform built by creators) here: http://CuriosityStream.com/wendover Watch Jet Lag: The Game...
"FlightReacts To LAKERS at WARRIORS | NBA FULL GAME HIGHLIGHTS October 18, 2022!",https://www.youtube.com/watch?v=gAT_b9FFJmk,,FlightReacts,265K,1 day ago,20/10/2022,Thanks for Tuning In!! Lets Get 5 Million Together! Merch https://www.flightreacts.us/ Daily Livestream https://www.twitch.tv/flight23white Follow my instagram https://www.instagram.com/Fligh...
