title,url,thumbnail_url,channel,views,uploaded_time,scraped_time,description
Stacey Ryan - Fall In Love Alone (Official Music Video),https://www.youtube.com/watch?v=Aw1eOFJiDtE,https://i.ytimg.com/vi/Aw1eOFJiDtE/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD0qpei0mk86cXV1WoMN91lHBKAnA,Stacey Ryan,2.5M,4 months ago,18/11/2022,"Hi everyone!! I’m super happy you’re enjoying my latest music video 😍 I have a bunch more music coming out soon, so hit the pre-save button to be notified when I do!! https://presave.umusic...."
Elemental | Teaser Trailer,https://www.youtube.com/watch?v=-cT495xKvvs,https://i.ytimg.com/vi/-cT495xKvvs/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBO2jXdrliZibEwCUY11K19z2R8zg,Pixar,2.2M,13 hours ago,18/11/2022,She’s Ember 🔥. He’s Wade💧. Welcome to Element City. Watch the new trailer for Disney and Pixar’s #Elemental and see the movie in June 2023! Check out the teaser trailer and a poster...
Young Dolph - Get Away (Official Visualizer),https://www.youtube.com/watch?v=9YdgldMKGGU,https://i.ytimg.com/vi/9YdgldMKGGU/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD5JqCnWgafznqKcVgv07b9vxcx0A,Young Dolph,306K,13 hours ago,18/11/2022,"Listen to the single “Get Away"". Out Now! Stream: https://music.empi.re/getaway #YoungDolph #GetAway #EMPIRE Official Visualizer by Young Dolph - ""Get Away"" © 2022 Paper Route EMPIRE..."
AMP HELL'S KITCHEN 2,https://www.youtube.com/watch?v=YO8QFfIOrGM,,AMP,870K,1 day ago,18/11/2022,SUB TO THE AMP PODCAST CHANNEL COMING SOOON https://www.youtube.com/channel/UC51ypdbMnEyRb9f9MCOg_Vg?sub_confirmation=1 AMP AMP AMP AMP 📸 Follow us on Instagram: https://www.instagram.com/ampex...
Who Took The First Selfie ... REALLY?,https://www.youtube.com/watch?v=mMaBVfIedFw,,Vsauce,567K,15 hours ago,18/11/2022,Get 50% off your first Curiosity Box with code BLACKFRIDAY: https://www.curiositybox.com/ follow me: https://twitter.com/tweetsauce SOURCES: White House tour social media ban: https://abcnews.go...
DUKI || BZRP Music Sessions #50,https://www.youtube.com/watch?v=Gzs60iBgd3E,,Bizarrap,16M,1 day ago,18/11/2022,DUKI || BZRP Music Sessions #50 Lyrics by: https://www.instagram.com/duki Beat by: https://www.instagram.com/bizarrap Mix and Master by: https://www.instagram.com/zecca.flp Shot and...
"Artemis I Launch to the Moon (Official NASA Broadcast) - Nov. 16, 2022",https://www.youtube.com/watch?v=CMLD0Lp0JBg,,NASA,8.6M,Streamed 1 day ago,18/11/2022,"Watch live as our mega Moon rocket launches an uncrewed Orion spacecraft on a 26-day mission around the Moon and back to Earth. NASA is targeting Wednesday, Nov. 16, for the launch of the Artemis..."
Sonic Prime - Official Trailer,https://www.youtube.com/watch?v=cfbVUOyVeY0,,Sonic the Hedgehog,1M,12 hours ago,18/11/2022,Join Sonic and friends as they fight to fix the Shatterverse in Sonic Prime! Coming to Netflix on December 15th.
80 FOR BRADY | Official Trailer (2023 Movie),https://www.youtube.com/watch?v=-UeGXB2NjR8,,Paramount Pictures,201K,16 hours ago,18/11/2022,"Four best friends. One wild trip. Watch the new trailer for #80ForBrady starring Lily Tomlin, Jane Fonda, Rita Moreno, Sally Field, and Tom Brady – in theatres February 3. 80 FOR BRADY is..."
Paldean Starter Evolutions Reveal in Pokemon Scarlet and Violet,https://www.youtube.com/watch?v=j09jcgNPolQ,,Austin John Plays,603K,17 hours ago,18/11/2022,"The Pokémon Scarlet and Violet feature 3 new starter pokemon and in this video, we're coving Sprigatito evolution, Fuecoco evolution, Quaxly evolution, and Paldean Starter Final Forms. Official..."
