title,url,thumbnail_url,channel,views,uploaded_time,scraped_time,description
I Got Engaged,https://www.youtube.com/watch?v=hk1T_um0lCA,https://i.ytimg.com/vi/hk1T_um0lCA/hqdefault.jpg?sqp=-oaymwEnCPYBEIoBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIHBACGAYgATgB&rs=AOn4CLD62J6SulKa0F8Mvwy1L0rTUIONpA,Logan Paul,1.5M,16 hours ago,11/07/2023,I can’t believe it… SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan Watch Previous Vlog (I Ended KSI’s Career) ► https://youtube.com/watch?v=jxChwc0d5Jo&feature=sharea...
Napoleon — Official Trailer,https://www.youtube.com/watch?v=CBmWztLPp9c,,Apple TV,829K,18 hours ago,11/07/2023,"Ridley. Joaquin. Napoleon. In theaters November 22 Directed by Ridley Scott from a screenplay by David Scarpa, “Napoleon” stars Joaquin Phoenix as the French emperor and military leader...."
Gabby Thomas speeds past Sha'Carri Richardson in world-leading 200m win at Nationals | NBC Sports,https://www.youtube.com/watch?v=eZ4Us58iAZU,,NBC Sports,1.3M,1 day ago,11/07/2023,"Gabby Thomas trailed recently crowned 100m National champ Sha'Carri Richardson at the turn, but an incredible close gave her the win and the women's 200m National crown in a world leading time..."
I have cancer.,https://www.youtube.com/watch?v=gn6nAkg9Ltw,,Sam and Colby,3.4M,1 day ago,11/07/2023,Donate to F Cancer: https://www.gofundme.com/f/fck-cancer-fundraiser-by-colby-brock F Cancer MERCH (100% of proceeds to charity): https://merch.cameo.com/store/fuckcancer About F Cancer Charity:...
Jawan |Official Hindi Prevue |Shah Rukh Khan |Atlee |Nayanthara |Vijay Sethupathi |Deepika |Anirudh,https://www.youtube.com/watch?v=k8YiqM0Y-78,,Red Chillies Entertainment,48M,1 day ago,11/07/2023,"Red Chillies Entertainment presents the prevue of the highly awaited, Jawan, starring Shah Rukh Khan, Nayanthara, Vijay Sethupathi, Deepika Padukone (in a special appearance) and directed by..."
Train Vs Giant Pit,https://www.youtube.com/watch?v=fuhE6PYnRMc,,MrBeast,59M,2 days ago,11/07/2023,"Go buy my merch at https://mrbeast.store and if you're looking to set up an online store, it should be on a .Store domain. Thanks for sponsoring this video! Thank you to Warped Perception..."
ZEROBASEONE (제로베이스원) 'In Bloom' MV,https://www.youtube.com/watch?v=trzeUClQIIg,,ZEROBASEONE,5.8M,21 hours ago,11/07/2023,ZEROBASEONE (제로베이스원) 'In Bloom' MV ZEROBASEONE The 1st Mini Album [𝐘𝐎𝐔𝐓𝐇 𝐈𝐍 𝐓𝐇𝐄 𝐒𝐇𝐀𝐃𝐄] 2023.07.10 18:00 (KST) More about ZEROBASEONE...
EA SPORTS FC 24 | Official Announce Trailer,https://www.youtube.com/watch?v=-vL01jbgENE,,EA SPORTS FC,1.1M,15 hours ago,11/07/2023,Welcome to the club. Welcome to #EASPORTSFC. See the full reveal of #FC24 on July 13: https://youtube.com/live/OF7VyAI5vsg Featuring the voice of Daniel Kaluuya. Subscribe to see more from...
I thought this rotating house was impossible.,https://www.youtube.com/watch?v=gisdyTBMNyQ,,Tom Scott,1.3M,15 hours ago,11/07/2023,"Near San Diego, California, there's a rotating house: and somehow, all the utilities, the electricity, gas and water, work even on the rotating part. How's that possible? ■ Al's site: https://rot..."
I BUILT A REAL LIFE BARBIE DREAM HOUSE!,https://www.youtube.com/watch?v=-cQs6_9xdBQ,,Brent Rivera,1.9M,1 day ago,11/07/2023,Comment who you think was the BEST Barbie and Ken! 350k likes and we'll build a barbie dream hotel! Follow the Gang!! Amp World - @AmpWorld. Ben Azelart - @BenAzelart Lexi...
