title,url,thumbnail_url,channel,views,uploaded_time,scraped_time,description
Superstar - Painting Pictures Live Mic Performance,https://www.youtube.com/watch?v=pDFHyA7KgDw,https://i.ytimg.com/vi/pDFHyA7KgDw/hqdefault.jpg?sqp=-oaymwE2CPYBEIoBSFTyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhNIGUoTTAP&rs=AOn4CLBtjlydokLw2ArwkNbuSTvvXGUXMA,Superstar,7.3M,4 months ago,03/03/2023,"5LBS OF PRESSURE EP (Painting Pictures) As a street veteran, one of the first things we learned in da hood is that it only takes 5LBS OF PRESSURE to pull a trigger. 5LBS OF PRESSURE to fire..."
Jenna Ortega Doesn’t Flinch While Eating Spicy Wings | Hot Ones,https://www.youtube.com/watch?v=UGuC6wunr-I,https://i.ytimg.com/vi/UGuC6wunr-I/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFTyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBud_aBKuNg-ktgvO3uc5blJMy3zQ,First We Feast,2.1M,14 hours ago,03/03/2023,"Jenna Ortega is a Golden Globe-nominated actor you know from acclaimed films like X and The Fallout, as well as the massive global Netflix hit Wednesday. She also stars in Scream VI, the latest..."
Haunted Mansion | Official Teaser Trailer,https://www.youtube.com/watch?v=gartMjonTXc,https://i.ytimg.com/vi/gartMjonTXc/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFTyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCFbBetVrFMz597wB9xpbaC_bJz1Q,Walt Disney Studios,2.3M,13 hours ago,03/03/2023,"Look alive, foolish mortals! We’re dying for you to view our teaser trailer and poster for Disney’s comically creepy adventure “Haunted Mansion,” which will appear in theaters on July..."
This Pokimane Situation is Awful,https://www.youtube.com/watch?v=crlL4kpsBR8,,penguinz0,5M,1 day ago,03/03/2023,This is the greatest creepy employee of All Time Merch https://moistglobal.com/ I stream every day https://www.twitch.tv/moistcr1tikal
Succession Season 4 | Official Trailer | HBO Max,https://www.youtube.com/watch?v=t3D3ewle7XY,,HBO Max,398K,14 hours ago,03/03/2023,The Final Season. #Succession premieres March 26 on @HBOMax. The sale of media conglomerate Waystar Royco to tech visionary Lukas Matsson moves ever closer. The prospect of this seismic sale...
1.20 NAME REVEAL and more... | MINECRAFT MONTHLY,https://www.youtube.com/watch?v=jQ58UEXrFzs,,Minecraft,716K,14 hours ago,03/03/2023,"Minecraft Monthly is a new series where we bring you Minecraft news, sneak peeks, and the occasional unsolicited fashion tip. This first episode is a packed one! Join our newscaster, Vu..."
2023 Investor Day,https://www.youtube.com/watch?v=Hl1zEzVUV7w,,Tesla,1.1M,Streamed 1 day ago,03/03/2023,"We plan to host Tesla's 2023 Investor Day on March 1, 2023. Our investors will be able to see our most advanced production line as well as discuss long term expansion plans, generation 3 platform,..."
Israel Adesanya's Fight Breakdown & Picks | UFC 285: Jon Jones vs. Ciryl Gane,https://www.youtube.com/watch?v=nZiJQuao8v0,,FREESTYLEBENDER,303K,14 hours ago,03/03/2023,Israel 'The Last Stylebender' Adesanya breaks down & shares his picks for the stacked UFC 285 card which features the return of Jon 'Bones' Jones fighting for the vacant heavyweight championship...
Twice Performing 'MOONLIGHT SUNRISE' | Billboard Women In Music Awards 2023,https://www.youtube.com/watch?v=jjcRl8Jgd7U,,Billboard,544K,12 hours ago,03/03/2023,Twice performing 'MOONLIGHT SUNRISE' at Billboard's Women in Music awards. ►► Subscribe for more music news: http://blbrd.cm/Proracf ►► See our latest videos: http://blbrd.cm/xOgw6VQ...
j-hope 'on the street' Official Teaser,https://www.youtube.com/watch?v=xq75YNrX3kA,,HYBE LABELS,1.8M,1 day ago,03/03/2023,j-hope 'on the street' Official Teaser Credits: Director: Yong Seok Choi (Lumpens) 1st AD: Jihye Yoon (Lumpens) 2nd AD: Ran Ro (Lumpens) Director of Photography: EumKo Focus Puller: Youngwoo...
