title,url,thumbnail_url,channel,views,uploaded_time,scraped_time,description
what happened.,https://www.youtube.com/watch?v=t6fIp7mMJ90,https://i.ytimg.com/vi/t6fIp7mMJ90/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCUUNbL3XycE5xHpdRWO0xaVJHGZA,The Try Guys,6.9M,1 day ago,05/10/2022,
I Met Dream In Real Life,https://www.youtube.com/watch?v=i7ytY9Onf9o,https://i.ytimg.com/vi/i7ytY9Onf9o/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAGiqtjtRRSQS-qDQpwMeCPurtgEw,GeorgeNotFound,4.9M,1 day ago,05/10/2022,I met Dream in real life finally... We've been online friends for what feels like my whole life and this is our first time meeting in peson. This was one of the best weeks of my life. Follow...
Where Animals' Scientific Names Come From,https://www.youtube.com/watch?v=XKRW1zgkCVc,https://i.ytimg.com/vi/XKRW1zgkCVc/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBfWvufFB8OjMqazP0kFMCCnE9Q0Q,Sam O'Nella Academy,3.6M,1 day ago,05/10/2022,"sup ____________________ Check out my other channel, Sam O'Nella Vlog! https://www.youtube.com/channel/UCvayZDkq6wTj5EQtulrpgZA Follow me on twitter! https://twitter.com/Sam_ONella Want a..."
HOTEL,https://www.youtube.com/watch?v=GWhGT66FteU,https://i.ytimg.com/vi/GWhGT66FteU/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBPpMATDRqLPd3MBlaS9_zXJCPKsg,Montell Fish,4.2M,2 months ago,05/10/2022,https://youtu.be/bZj10Q150IU
"hi, I'm Dream.",https://www.youtube.com/watch?v=CtpdMkKvB6U,,Dream,31M,2 days ago,05/10/2022,"hi, I'm Dream, and this is what I look like. After years of being completely faceless online, I finally decided to do a face reveal. Follow my socials: ➽ Twitter - @dream ➽ Instagram..."
Marvel Studios’ Black Panther: Wakanda Forever | Official Trailer,https://www.youtube.com/watch?v=_Z3QKkl1WyM,,Marvel Entertainment,17M,1 day ago,05/10/2022,"“Show them who we are.” Watch the brand-new trailer for Marvel Studios’ Black Panther: Wakanda Forever, only in theaters November 11. Get tickets now: fandango.com/wakandaforever ►..."
Minecraft Live 2022: Vote for the Sniffer!,https://www.youtube.com/watch?v=MPJ2dzVcOgg,,Minecraft,2.5M,15 hours ago,05/10/2022,"Meet the sniffer, an ancient creature that was once part of the Overworld’s ecosystem. Now you can bring back the extinct if you can find its egg! Hatch new mobs, breed them, and figure out..."
Let’s Travel to The Most Extreme Place in The Universe,https://www.youtube.com/watch?v=FfWtIaDtfYk,,Kurzgesagt – In a Nutshell,1.9M,16 hours ago,05/10/2022,"The new 12,023 Human Era Calendar is here! https://kgs.link/calendar WORLDWIDE SHIPPING AVAILABLE. This time you can join us on a journey through the microcosm. Curious? Head over to our shop..."
Montana has a tumor in her head,https://www.youtube.com/watch?v=xQ4ZZ0MvsMk,,Montana & Ryan,785K,1 day ago,05/10/2022,"I obviously wanted the best news but a small part of me knew it wasn't going to be that easy. For a long time I felt like I was running from this because I was scared of it. After this news,..."
Dead Space Official Gameplay Trailer,https://www.youtube.com/watch?v=cTDJNZ9cK1w,,Dead Space,1.4M,15 hours ago,05/10/2022,"Something has gone horribly wrong on board the mining ship, USG Ishimura. Get your first look at Dead Space™ gameplay. See how you’ll explore the eerie, echoing corridors and workspaces..."
