title,url,thumbnail_url,channel,views,uploaded_time,scraped_time,description
"WARRIORS at WIZARDS | NBA JAPAN GAMES | FULL GAME HIGHLIGHTS | September 30, 2022",https://www.youtube.com/watch?v=0p2OfZvNWl8,https://i.ytimg.com/vi/0p2OfZvNWl8/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC-t1japtREKcC7OzGWHi9Q2q5TEw,NBA,1.1M,17 hours ago,01/10/2022,"Never miss a moment with the latest news, trending stories and highlights to bring you closer to your favorite players and teams. Download now ➡ https://app.link.nba.com/APP22 The Golden..."
Tua Tagovailoa Stretchered Off After SEVERE Head Injury - Doctor Explains,https://www.youtube.com/watch?v=pPZ0dYKM-t0,https://i.ytimg.com/vi/pPZ0dYKM-t0/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDZQ5T6tThcxPL2wFQNeQHQ11B1Yg,Brian Sutterer MD,1.1M,1 day ago,01/10/2022,An absolutely terrible sight as Tua hit his head for the second week in a row this NFL season and was stretchered off the field. NFL and Football Videos: https://youtube.com/playlist?list=PLrdpldK...
How to Be the Worst Neighbor In Existence,https://www.youtube.com/watch?v=J_8KmRw8610,https://i.ytimg.com/vi/J_8KmRw8610/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAP9J2OgV3_pR8FY0wGHy1x2ZijqA,Let's Game It Out,890K,15 hours ago,01/10/2022,🕹️ Join the millions of gamers optimizing their setup with the Opera GX browser. Throw resource-hungry browsers away. Download now for FREE: https://operagx.gg/LetsGameItOut4 Thanks to...
"DDG - 9 Lives (Official Music Video) ft. Polo G, NLE Choppa",https://www.youtube.com/watch?v=4YhcdJAN-M0,,DDG,487K,14 hours ago,01/10/2022,"DDG ft. Polo G & NLE Choppa - 9 Lives (Official Music Video) ""It's Not Me It's You"" available at: https://DDG.lnk.to/ItsNotMeItsYou DIRECTED BY: DIRECTOR PIME PRODUCED BY: BLACK SCREEN PRODUCTIO..."
Hurricane Ian lays waste to Florida,https://www.youtube.com/watch?v=2eGyztHGbgQ,,ABC News,1.9M,1 day ago,01/10/2022,"The catastrophic storm left a trail of inland flooding, wind damage and death as it swept through Florida. WATCH FULL EPISODES OF WORLD NEWS TONIGHT: https://abc.com/shows/world-news-tonight..."
"Sam Smith, Kim Petras - Unholy",https://www.youtube.com/watch?v=Uq9gPaIzbe8,,SAM SMITH,1M,13 hours ago,01/10/2022,Sam Smith 'Unholy' featuring Kim Petras out now: http://samsmith.world/UnholyID Directed by Floria Sigismondi Label: Capitol Records Commissioner: James Hackett Production Company: Scheme...
MrBeast Reveals His Secret YouTube Formula and How He Plans to be Worth $100 Billion!,https://www.youtube.com/watch?v=JwqM3crbaGM,,FULL SEND PODCAST,838K,1 day ago,01/10/2022,GET FULL SEND SUPPS NOW: http://supplements.co LET'S GO!! FIND HAPPY DAD NEAR YOU: http://happydad.com/find LISTEN ON SPOTIFY: https://open.spotify.com/show/5lEFhgPq9gcYU9MSXkALiZ SUBSCRIBE...
Anuel AA - LA 2BLEA (Visualizer Oficial),https://www.youtube.com/watch?v=5XDrbEtfOpo,,Anuel AA,2.2M,1 day ago,01/10/2022,#LA2BLEA #AnuelAA #LLNM2 Suscríbete a mi canal ➡️ https://radi.al/AnuelAA 🎵 Stream/Download: https://orcd.co/la2blea Redes Sociales: https://www.facebook.com/Anuel2bleAofficial/...
Man in Cave,https://www.youtube.com/watch?v=Ip9VGZeqMfo,,Internet Historian,2.8M,1 day ago,01/10/2022,Get World of Tanks on PC: https://tanks.ly/3CtpWxY It's actually good. Give it a go. It's free. ========================================== Synopsis: Man in cave. Trapped. ---------------...
David Blaine Does Magic While Eating Spicy Wings | Hot Ones,https://www.youtube.com/watch?v=4E2EbGoXlPQ,,First We Feast,2.3M,1 day ago,01/10/2022,"David Blaine is known the world over for his street magic and endurance stunts, which include being buried alive for seven days and holding his breath underwater for 17 minutes. But how is..."
