title,url,thumbnail_url,channel,views,uploaded_time,scraped_time,description
Ari Abdul - BABYDOLL (Speed) (Official Video),https://www.youtube.com/watch?v=OLQnOAalYag,https://i.ytimg.com/vi/OLQnOAalYag/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD8MgD_DYNuRussu7sHdPqkQEVwzA,Ari Abdul,445K,4 months ago,28/12/2022,"Thank you for everything, Thank you for being here, I love you dearly She's out on ALL PLATFORMS https://ariabdul.lnk.to/babydollspeed say hi on tiktok: imaginary.ari or insta: arianna.abdul"
Arsenal v. West Ham United | PREMIER LEAGUE HIGHLIGHTS | 12/26/2022 | NBC Sports,https://www.youtube.com/watch?v=_uQT86rvTsM,https://i.ytimg.com/vi/_uQT86rvTsM/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBYde62VsxFP7tH1x7jBxZeiqzFyw,NBC Sports,387K,1 day ago,28/12/2022,"Arsenal made another statement in the title race, fighting back after Said Benrahma's opening goal to claim a 3-1 win against West Ham. #NBCSports #PremierLeague #Arsenal #WestHam » Subscribe..."
Kim Kardashian | Angie Martinez IRL Podcast,https://www.youtube.com/watch?v=Y5pBkYb0jSw,https://i.ytimg.com/vi/Y5pBkYb0jSw/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBVrxirGWQADkEFm5q6BCok52_BRA,Angie Martinez,679K,1 day ago,28/12/2022,"This week on Angie Martinez IRL Podcast, Angie is coming to you live from one of the most zen places on earth… Kim Kardashian’s office. Kim has a “big life” full of tons of opinions..."
Aston Villa v. Liverpool | PREMIER LEAGUE HIGHLIGHTS | 12/26/2022 | NBC Sports,https://www.youtube.com/watch?v=ypH3-QbTttU,,NBC Sports,542K,1 day ago,28/12/2022,"Both teams had their chances, but Liverpool's superior finishing made the difference in the Reds' 3-1 victory over Aston Villa. #NBCSports #PremierLeague #AstonVilla #Liverpool » Subscribe..."
10 million subs elbow reveal,https://www.youtube.com/watch?v=KivZieyf3b0,,Technoblade,5.7M,2 days ago,28/12/2022,"Technodad here. For those of you who celebrate Christmas, MERRY CHRISTMAS! For everyone else, Happy December 25th! I'm sorry Alex didn't get to give you an elbow reveal while he was still..."
100 GIFTS IN 24 HOURS!!,https://www.youtube.com/watch?v=2qFaA9xAeqA,,Jeremy Hutchins,1.1M,1 day ago,28/12/2022,Opening 100 gifts in 24 hours challenge.. This was the craziest day of my life NEW VIDEOS EVERY WEEK! Check out my friends :) Lexi Rivera @Alexa Rivera Brent Rivera @Brent Rivera Stokes Twins...
I Asked An Actual Apollo Engineer to Explain the Saturn 5 Rocket - Smarter Every Day 280,https://www.youtube.com/watch?v=1nLHIM2IPRY,,SmarterEveryDay,638K,1 day ago,28/12/2022,"Keep exploring at https://brilliant.org/smarter Get started for free, and hurry—the first 200 people get 20% off an annual premium subscription 2nd Channel Longer interview with Luke Talley:..."
Brentford v. Tottenham Hotspur | PREMIER LEAGUE HIGHLIGHTS | 12/26/2022 | NBC Sports,https://www.youtube.com/watch?v=D7OdZ8yq5qs,,NBC Sports,308K,1 day ago,28/12/2022,"Brentford and Spurs kicked off the festive period with a four-goal thriller, as Tottenham rallied from a 2-0 deficit to earn a point in West London. #NBCSports #PremierLeague #Brentford #Tottenham..."
I Survived 50 Hours In Antarctica,https://www.youtube.com/watch?v=7IKab3HcfFk,,MrBeast,50M,3 days ago,28/12/2022,Check out my interview! http://bit.ly/Shopify-Behind-Beast Thank you to ALE https://antarctic-logistics.com/ Stream the Original song “Antartica or Bust” click a link below Spotify https://o...
10 Things You Should ALWAYS Buy RIGHT AFTER Christmas in 2022!,https://www.youtube.com/watch?v=T9kMP5Eqqbk,,The Deal Guy,856K,1 day ago,28/12/2022,It may seem strange to want to buy anything AFTER Christmas but there are some SECRET insider items that you should be buying now that will save you up to 90%!! I've been researching these...
