title,url,thumbnail_url,channel,views,uploaded_time,scraped_time,description
Lil Yachty - Poland (Directed by Cole Bennett),https://www.youtube.com/watch?v=s9PzYuVwCSE,https://i.ytimg.com/vi/s9PzYuVwCSE/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAHv9AlnRggiakD3BIG-nyS2-hx5g,Lyrical Lemonade,3.4M,1 day ago,13/10/2022,Lyrical Lemonade Presents Lil Yachty - Poland (Official Music Video) Directed & Edited by Cole Bennett Song Produced by F1LTHY Director of Photography - Franklin Ricart Colorist - Loren White...
Celebrating Tito Puente,https://www.youtube.com/watch?v=MBzi6hRrkww,https://i.ytimg.com/vi/MBzi6hRrkww/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAcBtzXQLvBmDzWhSOASuSZLKsd4Q,GoogleDoodles,19M,2 days ago,13/10/2022,"In honor of US Hispanic Heritage Month, today’s animated video Doodle celebrates the life and legacy of American “Nuyorican” musician and internationally-renowned entertainer, Tito Puente...."
Guess Iono’s Partner Pokémon! 🤔 | Pokémon Scarlet and Pokémon Violet,https://www.youtube.com/watch?v=U9HAaHc3wnc,https://i.ytimg.com/vi/U9HAaHc3wnc/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCmWS41M_-077q_1CJsWTW5EaS4wQ,The Official Pokémon YouTube channel,1M,17 hours ago,13/10/2022,"Meet Iono, an influencer, streamer, and Gym Leader who specializes in Electric-type Pokémon ⚡️ Can you guess Iono’s partner Pokémon? 🤔 Pre-order Pokémon Scarlet & Pokémon Violet..."
Impossible 0.00001% Odds!,https://www.youtube.com/watch?v=DvkTX-AquQo,,Beast Reacts,4.3M,1 day ago,13/10/2022,SUBSCRIBE OR YOU'LL HAVE BAD LUCK CHECK OUT THESE CHANNELS OR ELSE FA 92 https://www.youtube.com/watch?v=oaUH-nAg6UU RM Media https://www.youtube.com/watch?v=DFG-vaT0qgk The Dodo https://cdn.jw...
『チェンソーマン』ノンクレジットオープニング / CHAINSAW MAN Opening│米津玄師 「KICK BACK」,https://www.youtube.com/watch?v=dFlDRhvM4L0,,MAPPA CHANNEL,8.5M,1 day ago,13/10/2022,オープニング・テーマ 米津玄師　「KICK BACK」 Kenshi Yonezu – KICK BACK 作詞・作曲　米津玄師 　　　編曲　米津玄師　常田大希 (King Gnu / millennium...
*After 4* DESTROYED my last brain cell,https://www.youtube.com/watch?v=foMQG_Bpcag,,Dylan Is In Trouble,319K,14 hours ago,13/10/2022,Go to http://audible.com/dylanisintrouble or text 'dylanisintrouble' to 500 500 to get your free 30 day trial! Twitter: https://twitter.com/theDMatthews Instagram: https://www.instagram.com/neat_d...
Dimension 20: Neverafter Trailer,https://www.youtube.com/watch?v=nwMxp7mRbx4,,Dimension 20,175K,13 hours ago,13/10/2022,"Not all fairy tales end with a happily ever after. Premieres November 30th on Dropout. FAQ here: https://bit.ly/D20NeverafterFAQ Welcome to Dimension 20, Dropout.tv's anthology actualplay..."
Top 50 Amazon Prime Day October 2022 Deals (DAY 2!) 🔥 Better Deals Than Yesterday?!,https://www.youtube.com/watch?v=qe6Oy8oEOhI,,The Deal Guy,344K,16 hours ago,13/10/2022,"It’s Day 2 of October Amazon Prime Day Early Access 2022!! Here are the best deals on Laptops, TV’s, Smart Home & Apple Deals! 👇🏼 ALL DEAL LINKS ARE FEATURED IN THE DESCRIPTION BELOW..."
We Got Engaged,https://www.youtube.com/watch?v=7IGD5URBGZ8,,Jayco & Val,229K,1 day ago,13/10/2022,Valentina @Basic Valentina Instagram: https://www.instagram.com/basicvalent... TikTok: https://vm.tiktok.com/ZM8Gsmm4B/ YouTube: https://youtube.com/channel/UCQxnOdDS... Jayco @Jaycoset...
We Bought Every Weird Ad We Saw,https://www.youtube.com/watch?v=5sRVxb2wkGM,,Cold Ones,1M,1 day ago,13/10/2022,"We See It? We Buy It! NO EXCEPTIONS 💃 GET OUR NEW LIMITED WAIFU CUPS 👉🏻 https://bit.ly/coldoneswaifu 🌈 Get 10% OFF OUR CLOTHES with code ""COLDONES"" 👉🏻 https://bit.ly/coolshirtzz..."
