title,url,thumbnail_url,channel,views,uploaded_time,scraped_time,description
Seek Your Treasure! | Pokémon Scarlet & Pokémon Violet,https://www.youtube.com/watch?v=NreJ_VEcuYE,https://i.ytimg.com/vi/NreJ_VEcuYE/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBb1aM7Ptp9Pmsn66bawrtBKAxU-w,The Official Pokémon YouTube channel,1.5M,17 hours ago,08/09/2022,"In Pokémon Scarlet and Pokémon Violet, the school you’ve enrolled in hosts a special independent study project. The theme of this assignment is “A Treasure Hunt!” Explore the world..."
Sevilla vs. Man. City: Extended Highlights | UCL Group Stage MD 1 | CBS Sports Golazo,https://www.youtube.com/watch?v=ucMHkGf74c8,https://i.ytimg.com/vi/ucMHkGf74c8/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBYGty5_wOVRbEOcq6NLgclkLM9vg,CBS Sports Golazo,961K,1 day ago,08/09/2022,Erling Haaland’s start to his Manchester City career has been record-breaking. Can Sevilla find the formula to contain the Norwegian dynamo? Stream every UEFA Champions League match live...
PSG vs. Juventus: Extended Highlights | UCL Group Stage MD 1 | CBS Sports Golazo,https://www.youtube.com/watch?v=e7LzsQ3fVRU,https://i.ytimg.com/vi/e7LzsQ3fVRU/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBp2_w-lV1ia_bLe0r9otcmePgO_g,CBS Sports Golazo,795K,1 day ago,08/09/2022,"European juggernauts face off as Messi hopes to bring PSG their first UCL title, while Vlahovic looks to re-establish Juventus as Italy’s premier club. Stream every UEFA Champions League..."
"Rema, Selena Gomez - Calm Down (Official Music Video)",https://www.youtube.com/watch?v=WcIcVapfqXw,,Selena Gomez,2.2M,14 hours ago,08/09/2022,Listen to Rema - Calm Down (with Selena Gomez) https://rema.lnk.to/CalmDownwithSelenaGomezID Stream/Download: RAVE & ROSES https://rema.lnk.to/RaveandRosesID Get Rave & Roses World Tour Tickets:...
addressing the screaming dog controversy,https://www.youtube.com/watch?v=RsGjfZIIoNY,,2 Danny 2 Furious,622K,15 hours ago,08/09/2022,edited by Jake Mayer https://www.instagram.com/jakeshotfriend/
NBA 2K23: The City,https://www.youtube.com/watch?v=hfTSxvtLhe4,,NBA 2K,318K,16 hours ago,08/09/2022,Get ready for The City in #NBA2K23. Learn more: https://2kgam.es/3QcxsAs Pre-order: https://2kgam.es/3dmf3DI Championship Edition terms: https://2kgam.es/3puNACu
Nate Diaz UFC 279 Interview: Fighting Khamzat Chimaev & what the future looks like | ESPN MMA,https://www.youtube.com/watch?v=tecPzsis2jg,,ESPN MMA,1.4M,1 day ago,08/09/2022,Khamzat Chimaev UFC 279 Interview: https://youtu.be/pE0QyFSWK2U Nate Diaz UFC 279 Interview: Fighting Khamzat Chimaev & what the future looks like | ESPN MMA ESPN MMA’s Brett Okamoto sits...
My Policeman - Official Trailer | Prime Video,https://www.youtube.com/watch?v=xAEgWXOH1mY,,Prime Video,271K,15 hours ago,08/09/2022,"A beautifully crafted story of forbidden love and changing social conventions, My Policeman follows three young people - policeman Tom (Harry Styles), teacher Marion (Emma Corrin) and museum..."
NBA 2K23 MYPLAYER BUILDER COMPLETE BREAKDOWN (MUST WATCH),https://www.youtube.com/watch?v=GYiYwFO7-z8,,Joe Knows,534K,1 day ago,08/09/2022,"DOWNLOAD PRIZEPICKS HERE: https://app.prizepicks.com/sign-up?in... Use Code ""JOEKNOWS"" to double your first deposit! The NBA 2K23 Myplayer Builder is here. This is an in depth breakdown of..."
Megan Thee Stallion - Ungrateful (feat. Key Glock) [Official Video],https://www.youtube.com/watch?v=Am_EmF3o92c,,Megan Thee Stallion,918K,1 day ago,08/09/2022,"The official video for Megan Thee Stallion's ""Ungrateful"" (feat. Key Glock) from ‘Traumazine’ - Out Now! Stream ‘Traumazine’ on all platforms: https://megantheestallion.ffm.to/traumazine..."
