title,url,thumbnail_url,channel,views,uploaded_time,scraped_time,description
Dunkin' 'Drive-Thru' Starring Ben,https://www.youtube.com/watch?v=BBIX9FG6kZ0,https://i.ytimg.com/vi/BBIX9FG6kZ0/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDNFw9nwXrHfe3FgaJUpwRUB0fgnQ,Dunkin',2M,1 day ago,14/02/2023,Ben Affleck works the Dunkin' Drive-Thru. Premiered Super Bowl LVII 2023
Tubi Interface Interruption | Super Bowl,https://www.youtube.com/watch?v=73p4lL1iq7w,,Tubi,594K,1 day ago,14/02/2023,"No, you didn't sit on the remote. But on Super Bowl Sunday, we fooled audiences into thinking they did. Discover all of this content and more on Tubi."
Tubi Rabbit Hole | Super Bowl,https://www.youtube.com/watch?v=GtyxWvifru8,,Tubi,418K,1 day ago,14/02/2023,Go deep on the kind of content you’re passionate about. Tubi.tv. Free movies + TV.
Rihanna’s FULL Apple Music Super Bowl LVII Halftime Show,https://www.youtube.com/watch?v=HjBo--1n8lI,,NFL,31M,1 day ago,14/02/2023,Listen to Rihanna’s iconic hits in Spatial Audio on Apple Music: http://apple.co/RihannaSpatialYT http://apple.co/RihannaSpatialYT Check out our other channels: NFL Tuesday Night Gaming...
"""Premature Electrification"" | Ram Trucks",https://www.youtube.com/watch?v=6iaUoJUdTk4,,Ram Trucks,582K,1 day ago,14/02/2023,Premature Electrification is worth talking about. Find out if the Ram 1500 REV is right for you. Coming late 2024. Learn more: https://RamREV.com Subscribe to Ram Trucks on YouTube: https://y...
NRL Pre-Season 2023 | South Sydney Rabbitohs v Manly-Warringah Sea Eagles | Match Highlights,https://www.youtube.com/watch?v=2aIyuE7N4Ck,,NRL - National Rugby League,150K,3 days ago,14/02/2023,The South Sydney Rabbitohs host the Manly-Warringah Sea Eagles during Round 1 of the 2023 NRL Pre-Season Challenge 🏉 SUBSCRIBE FOR MORE NRL ACTION 🏉 https://www.youtube.com/channel/UC33-OkQ6...
NRL Pre-Season 2023 | New Zealand Warriors v Wests Tigers | Match Highlights,https://www.youtube.com/watch?v=jxnOPjbKRE0,,NRL - National Rugby League,217K,4 days ago,14/02/2023,The New Zealand Warriors host the Wests Tigers during Round 1 of the 2023 NRL Pre-Season Challenge 🏉 SUBSCRIBE FOR MORE NRL ACTION 🏉 https://www.youtube.com/channel/UC33-OkQ6VCYk8xtml8Pk4-g?...
Super Mario Bros. Plumbing Commercial,https://www.youtube.com/watch?v=pu57M7cjSD4,,Illumination,1.9M,1 day ago,14/02/2023,"For Super Service Visit SMBPlumbing.com For super service, make it Super Mario Bros. Plumbing.  If you've got a problem with your pipes, plumbing's our game. As a family-owned and operated..."
Bradley Cooper and His Mom Attempt A T-Mobile Commercial | 2023 Big Game Day Commercial | T-Mobile,https://www.youtube.com/watch?v=zLJoQRS48KQ,,T-Mobile,30M,1 day ago,14/02/2023,We tried to make a commercial with Bradley Cooper and his mom Gloria to tell everyone why it’s awesome at T-Mobile. Things didn’t work out quite how we expected as they tried to tell the...
NRL Pre-Season 2023 | Newcastle Knights v Cronulla Sharks | Match Highlights,https://www.youtube.com/watch?v=yCEnL-TsDyM,,NRL - National Rugby League,98K,3 days ago,14/02/2023,The Newcastle Knights host the Cronulla Sharks Tigers during Round 1 of the 2023 NRL Pre-Season Challenge 🏉 SUBSCRIBE FOR MORE NRL ACTION 🏉 https://www.youtube.com/channel/UC33-OkQ6VCYk8xtml...
