title,url,thumbnail_url,channel,views,uploaded_time,scraped_time,description
Residente - Cosquillita,https://www.youtube.com/watch?v=XubBiLgiY4o,https://i.ytimg.com/vi/XubBiLgiY4o/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBGS6u4TUdnhaPfEdVnKtrCE3iFqA,Residente,5.7M,1 day ago,03/09/2022,
Nicki Minaj - Super Freaky Girl (Official Music Video),https://www.youtube.com/watch?v=j5uAR9w7LBg,https://i.ytimg.com/vi/j5uAR9w7LBg/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDduVYS-AgKtmOhlBkAKy99W3g0KA,Nicki Minaj,3.1M,1 day ago,03/09/2022,"Official music video for Nicki Minaj performing “Super Freaky Girl."" Song available now: https://NickiMinaj.lnk.to/SuperFreakyGirl ►Connect with Nicki 🎀🦄 https:/www.nickiminajofficial.co..."
“We Cry Together” - A Short Film,https://www.youtube.com/watch?v=wUGyZM9rcnY,https://i.ytimg.com/vi/wUGyZM9rcnY/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCuarUFRpV4Tw5V5YSFdql3Rb3FOA,Kendrick Lamar,1.5M,1 day ago,03/09/2022,"Live recorded on March 15th, 2020 Directed by Jake Schreier, Dave Free & Kendrick Lamar Starring Taylour Paige & Kendrick Lamar Production Company: pgLang / project3 & Park Pictures pgLang..."
Lil Baby - Detox (Official Video),https://www.youtube.com/watch?v=UXCtt53tqBQ,,Lil Baby Official 4PF,1M,1 day ago,03/09/2022,Stream Detox: https://LilBaby.lnk.to/Detox Follow Lil Baby Everywhere: Instagram: https://www.instagram.com/lilbaby_1/ TikTok: https://www.tiktok.com/@lilbaby Twitter: https://twitter.com/l...
"Romeo Santos, Justin Timberlake - Sin Fin (Official Video)",https://www.youtube.com/watch?v=2Gmdaq89-7A,,Romeo Santos,1.2M,1 day ago,03/09/2022,"Romeo Santos, Justin Timberlake - Sin Fin (Official Video) Music: Apple Music: https://RomeoSantos.lnk.to/Formula3/applemusic Spotify: https://RomeoSantos.lnk.to/Formula3/spotify Amazon:..."
I Surprised Kyrie Irving With This...,https://www.youtube.com/watch?v=XyFUU8s4rMo,,Kai Cenat,1M,1 day ago,03/09/2022,KYRIE'S TWITCH: https://www.twitch.tv/kai11xirving Make Sure You keep Up With All Of My Social Medias: Instagram: https://www.instagram.com/kaicenat/ Twitter: https://twitter.com/KaiCenat...
Finding out I'm PREGNANT! Again!,https://www.youtube.com/watch?v=8Oy_CwU_aJM,,The Herberts,1.4M,1 day ago,03/09/2022,The announcement we have been so excited to share with you all! Abbie’s Instagram: https://www.instagram.com/abbieherber.... Abbie's YouTube https://www.youtube.com/channel/UCQ0F... Josh’s...
Detox (Official Visualizer),https://www.youtube.com/watch?v=mxYxpJyVdaQ,,Lil Baby Official 4PF,204K,1 day ago,03/09/2022,WATCH THE OFFICIAL VIDEO: https://www.youtube.com/watch?v=UXCtt53tqBQ Stream Detox: https://LilBaby.lnk.to/Detox Follow Lil Baby Everywhere: Instagram: https://www.instagram.com/lilbaby_1/...
"Romeo Santos, Christian Nodal - Me Extraño (Audio)",https://www.youtube.com/watch?v=_2VCitmogsE,,Romeo Santos,868K,1 day ago,03/09/2022,"Romeo Santos, Christian Nodal - Me Extraño (Audio) Music: Apple Music: https://RomeoSantos.lnk.to/Formula3/applemusic Spotify: https://RomeoSantos.lnk.to/Formula3/spotify Amazon: https://Romeo..."
Backyard Brawl: West Virginia Mountaineers vs. Pittsburgh Panthers | Full Game Highlights,https://www.youtube.com/watch?v=-TqE5Dq2hIY,,ESPN College Football,164K,1 day ago,03/09/2022,Check out highlights from 2022 Backyard Brawl between the West Virginia Mountaineers and the Pittsburgh Panthers. Pitt takes home the W as QB Kedon Slovis throws for 308 YDS. ✔️Subscribe...
