title,url,thumbnail_url,channel,views,uploaded_time,scraped_time,description
"Last To Take Hand Off Jet, Keeps It!",https://www.youtube.com/watch?v=kX3nB4PpJko,https://i.ytimg.com/vi/kX3nB4PpJko/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC48KHMj1PlnfQpsAXmHPg2klTaEw,MrBeast,30M,1 day ago,14/11/2022,Close this and watch to the end to see who wins! New Merch - https://shopmrbeast.com/ At the end I said we would offset all carbon emissions but what we actually did was offset it by 10x!!...
"KAROL G, Ovy On The Drums - CAIRO",https://www.youtube.com/watch?v=Z02zptUN8gI,https://i.ytimg.com/vi/Z02zptUN8gI/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBhFkoRrma4HvZ2gsmyu3eri61A_A,KAROL G,2.6M,12 hours ago,14/11/2022,"Music video by KAROL G, Ovy On The Drums performing CAIRO. Universal Music Latino; © 2022 UMG Recordings, Inc. http://vevo.ly/my7h3n"
[CHOREOGRAPHY] BTS (방탄소년단) '달려라 방탄 (Run BTS)' Dance Practice,https://www.youtube.com/watch?v=aqW4xXUgmno,,BANGTANTV,7.3M,20 hours ago,14/11/2022,#BTS #방탄소년단 #달려라방탄 #RunBTS Connect with BTS: https://ibighit.com/bts http://twitter.com/BTS_bighit http://twitter.com/BTS_twt http://www.facebook.com/bangtan.official...
Israel Adesanya reflects on UFC 281 loss to Alex Pereira | ESPN MMA,https://www.youtube.com/watch?v=enCiEXz2zmc,,ESPN MMA,1.4M,23 hours ago,14/11/2022,"Megan Olivi interviews Israel Adesanya backstage at UFC 281 after losing his middleweight title to Alex Pereira in the main event. #UFC281 #Adesanya #UFC ✔ For more UFC, sign up for ESPN+..."
"We Spent £100,000 On MrBeast’s Credit Card Ft Speed",https://www.youtube.com/watch?v=D2zdwrv5H6M,,Chunkz,1.7M,15 hours ago,14/11/2022,Subscribe: https://bit.ly/2PGvXfx | 🔔Make sure to enable ALL push notifications!🔔 Watch the NEWEST videos: https://bit.ly/2PzaVSY Follow Chunkz : Instagram: https://instagram.com/chunkz_...
How I Lost A $2.5 Million Jet To MrBeast,https://www.youtube.com/watch?v=-Y6PuhBC3Cw,,Niko Omilana,840K,12 hours ago,14/11/2022,Mr Beast hurt my feelings. Follow me on Instagram- http://instagram.com/niko Clothing- https://www.shopndl.com/ Follow me on Twitter- https://twitter.com/NikoOmilana Business Email - Nikoenquiries...
UFC 281: Post-Fight Press Conference,https://www.youtube.com/watch?v=J7Ofzo06KDA,,UFC - Ultimate Fighting Championship,1.5M,Streamed 21 hours ago,14/11/2022,"Following UFC 281, tune in to the Post-Fight Press Conference to hear the athletes take questions from the media. Subscribe to get all the latest UFC content: http://bit.ly/2uJRzRR Experience..."
House of the Dragon - SNL,https://www.youtube.com/watch?v=TybjwLS1VtA,,Saturday Night Live,1.9M,1 day ago,14/11/2022,"Allies (Dave Chappelle, Kenan Thompson, Ego Nwodim, Punkie Johnson) of Rhaenyra Targaryen (Chloe Fineman) and Daemon Targaryen (Michael Longfellow) visit the couple at Dragonstone. Saturday..."
Melhores Momentos | UFC 281: Adesanya x Poatan,https://www.youtube.com/watch?v=ZzmiR6n4sxk,,UFC Brasil,1.7M,17 hours ago,14/11/2022,"As conquistas de cinturão de #AlexPoatan e #ZhangWeili, o duelo fenomenal entre Dustin Poirier e Michael Chandler, a finalização de Renato Moicano e muito mais: assista aos melhores momentos..."
Attempting ANOTHER Random Pokémon Nuzlocke...,https://www.youtube.com/watch?v=VkvXuK1SaJg,,Alpharad,833K,1 day ago,14/11/2022,"Pokémon Nuzlockes were never meant to be easy, so how about we randomize it full of legendary beasts? ➤ STREAM: http://twitch.tv/alpharad ➤ MERCH: http://pleasebuymymerch.com ➤ TWITTER:..."
