title,url,thumbnail_url,channel,views,uploaded_time,scraped_time,description
Clermont Foot vs PSG | LIGUE 1 HIGHLIGHTS | 08/06/2022 | beIN SPORTS USA,https://www.youtube.com/watch?v=jQ13Y5jKGVA,https://i.ytimg.com/vi/jQ13Y5jKGVA/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCmBfUTMobUdr0ekVZMoBAiD2vcUw,beIN SPORTS USA,695K,1 day ago,08/08/2022,"Neymar and Messi were the protagonists of PSG's crushing 0-5 win over Clermont. Catch the latest highlights of Ligue 1🇫🇷, Turkish Süper Lig🇹🇷,  Copa Libertadores🏆, Copa Sudamerica..."
I Got 100 YouTubers to Sign My Gold Play Button,https://www.youtube.com/watch?v=mskDMzal06s,https://i.ytimg.com/vi/mskDMzal06s/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC2nYkYZ3Eb18scA5-JwbnmbZLf9A,Zealous,1.9M,1 day ago,08/08/2022,"This took a year to make! Download Aura https://aura.com/zealous This, for me, was one of the most impactful videos we have ever created. I hope it impacts you in the same way. Thank you so..."
"Ja Rule & Irv Gotti Talk The Murder Inc Story, Putting Ashanti On, DMX's Death & More | Drink Champs",https://www.youtube.com/watch?v=I5oh8XHPKf0,https://i.ytimg.com/vi/I5oh8XHPKf0/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDvW7bjJRJ8IE7lLppZXdSNdzjxhw,REVOLT,972K,1 day ago,08/08/2022,"On a new #DrinkChamps, the legendary #MurderInc drops in to chop it up with N.O.R.E. & DJ EFN. We’re welcoming back the DC alumni #JaRule & #IrvGotti as they talk the official Murder Inc..."
Saturday: Day 4 Individuals and Teams — 2022 NOBULL CrossFit Games,https://www.youtube.com/watch?v=IB8mSO1u0Ss,,CrossFit Games,2.1M,Streamed 1 day ago,08/08/2022,Day 4 of the 2022 NOBULL CrossFit Games continues with three events for the individuals and two events for the teams. Watch coverage of the competition. How to watch the 2022 NOBULL CrossFit...
Call Of Duty League 2022 Season | Championship Weekend | Day 3,https://www.youtube.com/watch?v=PTUafmTYrsA,,Call of Duty League,1.7M,Streamed 1 day ago,08/08/2022,#CDL2022 Playoffs & Championship Weekend are finally upon us! Who will be crowned Champion?! Catch all the action this weekend from August 4-7! Link your Activision Account to earn Viewership...
I made FAMOUS people in LEGO...,https://www.youtube.com/watch?v=-7-5AekayXQ,,TD BRICKS,1.3M,1 day ago,08/08/2022,"In this video I take famous actors, music artists, and YouTubers and make them as Lego minifigures… Instagram: https://www.instagram.com/td_the_creator/ TikTok: tiktok.com/@td_the_creator..."
Releasing Every Animal in Zoo Tycoon,https://www.youtube.com/watch?v=F7F6G0ok9u0,,Wilbur Soot,802K,1 day ago,08/08/2022,Filmed Live on Twitch: https://www.twitch.tv/Philza Follow me:https://twitter.com/WilburSoot https://www.instagram.com/wilbursoot/ Edited: @AshraldRails https://twitter.com/Ash...
アニメ「モブサイコ100 Ⅲ」OP映像 / MOB PSYCHO 100 III,https://www.youtube.com/watch?v=oLALHbB3iXU,,Warner Bros. Japan Anime,449K,18 hours ago,08/08/2022,2022年10月5日（水）より 毎週水曜日放送開始！！！ Streaming begins in October 2022!!!（※） ◆TOKYO MX 2022年10月5日（水）より毎週水曜日 24:00～ ◆BSフジ...
"I Gave My 100,000,000th Subscriber An Island",https://www.youtube.com/watch?v=2isYuQZMbdU,,MrBeast,42M,3 days ago,08/08/2022,"🚀Launch a store on Shopify, I’ll buy from 100 random stores that do ▸ https://shopify.com/mrbeast New limited 100M merch drop 🚨 Buy a shirt, get a secret MrBeast video ▸ https://shopmr..."
The Inescapable Room,https://www.youtube.com/watch?v=7V0FOKZeqnE,,Boosfer,164K,16 hours ago,08/08/2022,"The Inescapable Room Follow me on twitch: https://www.twitch.tv/boosfer I am officially partnered with one of the best server host companies out there, DedicatedMC. Use code ""Boosfer"" to..."
