title,url,thumbnail_url,channel,views,uploaded_time,scraped_time,description
I Survived A Plane Crash,https://www.youtube.com/watch?v=jdMNoQE3mIQ,https://i.ytimg.com/vi/jdMNoQE3mIQ/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAoL0IQz61S2i5tklo4MwKrG9Kthg,MrBeast,28M,1 day ago,22/08/2022,Thanks again to the Coast Guard for the lift! New Merch - https://shopmrbeast.com/ SUBSCRIBE OR I TAKE YOUR DOG ╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗ ║╚╣║║║╚╣...
Leon Edwards Octagon Interview | UFC 278,https://www.youtube.com/watch?v=pnMGm0MRYt8,https://i.ytimg.com/vi/pnMGm0MRYt8/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCRADY1k6SKfi6GEDjmfv08RVi4bQ,UFC - Ultimate Fighting Championship,2.4M,1 day ago,22/08/2022,New UFC welterweight champion Leon Edwards spoke with Joe Rogan following his fifth-round knockout win over Kamaru Usman in the main event at UFC 278 on Saturday. Subscribe to get all the...
UFC 278: Post-Fight Press Conference,https://www.youtube.com/watch?v=PFXeGxfUt5s,https://i.ytimg.com/vi/PFXeGxfUt5s/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDA0ggws94SnY5thfqfyHCBbW43Fw,UFC - Ultimate Fighting Championship,1.5M,Streamed 23 hours ago,22/08/2022,"Following UFC 278, tune in to the Post-Fight Press Conference to hear the athletes take questions from the media. Subscribe to get all the latest UFC content: http://bit.ly/2uJRzRR Experience..."
12 THRILLING ROUNDS | Oleksandr Usyk vs. Anthony Joshua 2 Fight Highlights,https://www.youtube.com/watch?v=Ots2-8Dxfl8,,DAZN Boxing,2.3M,1 day ago,22/08/2022,"Oleksandr Usyk wins the Ring Magazine title and retains his WBA, IBF, WBO and IBO titles against Anthony Joshua. Subscribe to our YouTube channel 👉 http://bit.ly/DAZNBoxingYouTube Download..."
Telling Our FAMILY that we're PREGNANT! *emotional*,https://www.youtube.com/watch?v=iej5AE7Pgjw,,JUSTKASS,705K,15 hours ago,22/08/2022,In this video we told mine and Josh's parents that we are pregnant and their reactions were priceless!! They were so excited for us and I hope you all love the video!! WATCH MORE: https://www.youtu...
What will Kamaru Usman do now?,https://www.youtube.com/watch?v=UxRZiR5LVsE,,Chael Sonnen,497K,22 hours ago,22/08/2022,Chael Sonnen talks Kamaru Usman vs Leon Edwards on this episode of Beyond the Fight Bad Guy Inc merch now available at https://BadGuyInc.com Click here to subscribe: https://bit.ly/3FrHIPK...
Anthony Joshua confronts Oleksandr Usyk after defeat & throws belts out of the ring,https://www.youtube.com/watch?v=OS3_RZ3sC7Q,,Sky Sports Boxing,3.9M,1 day ago,22/08/2022,WATCH USYK v JOSHUA 2 ► https://bit.ly/WatchUsykAJ2 Anthony Joshua lost his temper after losing his rematch to Oleksandr Usyk and reacted angrily by throwing two belts and arguing with his...
"Dana White reacts to Leon Edwards KO Kamaru Usman: ""This is the greatest sport in the world""",https://www.youtube.com/watch?v=IpXjn4uI3Yk,,TheMacLife,906K,1 day ago,22/08/2022,Dana White reacts to Leon Edwards vs. Kamaru Usman and UFC 278. VISIT: http://www.themaclife.com FOLLOW: http://instagram.com/themaclifeofficial FOLLOW: https://twitter.com/TheMaclife LIKE:...
LeBron James & Jayson Tatum SHUT DOWN SEATTLE!! Dejounte Murray & Paolo Banchero & More!,https://www.youtube.com/watch?v=A2UhAY0nAD0,,Ballislife,572K,1 day ago,22/08/2022,"LeBron James, Jayson Tatum, Dejounte Murray, Paolo Banchero, Chet Holmgren, Isaiah Thomas and many more pulled up to The Crawsover today and SHUT IT DOWN... Literally! The game had to end..."
Anthony Joshua makes passionate speech & vents frustrations after Usyk defeat,https://www.youtube.com/watch?v=V61_GE28uF0,,Sky Sports Boxing,2.1M,1 day ago,22/08/2022,WATCH USYK v JOSHUA 2 ► https://bit.ly/WatchUsykAJ2 Anthony Joshua took the microphone in the ring after his defeat to Oleksandr Usyk to explain his post-fight frustrations and congratulate...
