title,url,thumbnail_url,channel,views,uploaded_time,scraped_time,description
BLACKPINK - ‘Pink Venom’ M/V,https://www.youtube.com/watch?v=gQlMMD8auMs,https://i.ytimg.com/vi/gQlMMD8auMs/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLANwYNrwXXFtPH9VNFfwq3g0qxutw,BLACKPINK,122M,2 days ago,21/08/2022,BLACKPINK - ‘Pink Venom’ M/V Kick in the door Waving the coco 팝콘이나 챙겨 껴들 생각 말고 I talk that talk Runways I walk walk 눈 감고 pop pop 안 봐도 척 One by...
Secret Hidden Oven Entrance to Epic GAMING FORT!,https://www.youtube.com/watch?v=PyUwWSrFy5E,https://i.ytimg.com/vi/PyUwWSrFy5E/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC0cmQpa177JX95jujtisKRIXLXiQ,JStu,544K,13 hours ago,21/08/2022,We turned our oven into a secret entrance to a gaming room! CHECK OUT OUR MERCH! ► https://jstushop.com BOOK US ON CAMEO! https://www.cameo.com/morejstu?qid=1616629868 Follow us on INSTAGRAM!...
Telling my husband that I'M PREGNANT!!,https://www.youtube.com/watch?v=Mst-LEa15DU,https://i.ytimg.com/vi/Mst-LEa15DU/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAQxduWE9VuG4qFx6eQoxJwWtECZQ,JUSTKASS,448K,15 hours ago,21/08/2022,I surprised my husband in such a creative way to tell him that I'm pregnant!! He was so so excited and his reaction was the cutest thing ever! I hope you all love this video!! WATCH MORE: https://y...
The Kissing Booth Is Netflix's Worst Romance Movie,https://www.youtube.com/watch?v=KXDWjYWlqpQ,,Danny Gonzalez,1.5M,1 day ago,21/08/2022,edited by Jake Mayer https://www.instagram.com/jakeshotfriend/ MERCH ► http://dannygonzalez.store Follow Me SECOND CHANNEL ► https://www.youtube.com/c/2Danny2Furious GAMING CHANNEL ►...
Kodak Black - Closure EP - They Fear Me [Official Audio],https://www.youtube.com/watch?v=KuPl-YmShro,,Kodak Black,309K,1 day ago,21/08/2022,Kodak Black - Closure EP - They Fear Me Subscribe for more official content from Kodak Black: https://Atlantic.lnk.to/KBsubscribe Follow Kodak Black https://twitter.com/KodakBlack1k https://fa...
So I Made Minecraft More Satisfying...,https://www.youtube.com/watch?v=1N22qIy_vHs,,Fundy,1.7M,1 day ago,21/08/2022,Download Monster Legends now and get my monster! https://monsterlegends.onelink.me/X4Sc/fundyaugust In this video I made minecraft a whole lot more satisfying by coding a custom mod/plugin/datapac...
Piper Rockelle - Tea Party (Official Music Video) ♥️🫖♠️,https://www.youtube.com/watch?v=fkgTVsGLdws,,Piper Rockelle,422K,14 hours ago,21/08/2022,Shalom bbys it’s Piper Rockelle! Hope your day is great but better watching Tea Party Official Music Video. This video has been long awaited and we will all finally know the truth about all...
Kodak Black - Closure EP - I'm Off That [Official Audio],https://www.youtube.com/watch?v=NMtWeiWQ2qE,,Kodak Black,249K,1 day ago,21/08/2022,Kodak Black - Closure EP - I'm Off That Subscribe for more official content from Kodak Black: https://Atlantic.lnk.to/KBsubscribe Follow Kodak Black https://twitter.com/KodakBlack1k...
SMG4: SMG4 Gets Sued,https://www.youtube.com/watch?v=J6bqzY5oIV0,,SMG4,848K,14 hours ago,21/08/2022,SMG4 gets into some beeg legal trouble... Check out my FULLY ANIMATED SHOWS!! 👉https://www.youtube.com/c/glitchprod Grab some MERCH to help support the channel 😃 ► http://smg4.store...
Geometry Dash 2.2 Keyframe System,https://www.youtube.com/watch?v=LyHSC7bQDQk,,RobTopGames,366K,12 hours ago,21/08/2022,"Still working on Sneak Peek 2, but wanted to show a new tool I added. Needed it to create some effects in the level and thought it turned out pretty cool :) /RubRub ""Pixelland"" Kevin MacLeod..."
