title,url,thumbnail_url,channel,views,uploaded_time,scraped_time,description
Melanie Martinez - DEATH (Official Music Video),https://www.youtube.com/watch?v=Nhx9QDuqpDM,https://i.ytimg.com/vi/Nhx9QDuqpDM/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC1b110--p-EGmzEQ2eyPRJGCl34g,melanie martinez,2.1M,15 hours ago,25/03/2023,"'PORTALS' AVAILABLE 3/31: https://www.melaniemartinezmusic.com/ Pre-order vinyl, merch, and more: https://store.melaniemartinezmusic.com/ ""DEATH"" OUT NOW: https://MelanieMartinez.lnk.to/DEATHID..."
지민 (Jimin) 'Like Crazy' Official MV,https://www.youtube.com/watch?v=nOI67IDlNMQ,,HYBE LABELS,12M,1 day ago,25/03/2023,지민 (Jimin) 'Like Crazy' Official MV 'FACE' Release 📆 3/24 1PM KST | 0AM ET 💽 Listen to 'FACE': https://ingrv.es/face Credits: Production: OUI PRODUCTION Director: Oui Kim Producer:...
My Channel Was Deleted Last Night,https://www.youtube.com/watch?v=yGXaAWbzl5A,,Linus Tech Tips,4M,22 hours ago,25/03/2023,Thanks to dbrand for sponsoring this video! Use code FIVEFOOTONE at http://shortlinus.com for 15% off everything site wide. Discuss on the forum: https://linustechtips.com/topic/1496158-my-chann...
I tried FAILED LEGO KNOCKOFFS...,https://www.youtube.com/watch?v=oHkXcJSHJjc,,TD BRICKS,1.4M,14 hours ago,25/03/2023,"Download World of Tanks and use code ""TANKMANIA"" to unlock a free starter pack to flex on all your bros! Become a tank master, dominate the battlefield, and secure the W: https://tanks.ly/3IqGSaN..."
"Lola Brooke - Don't Play With It (Remix) (Official Video) ft. Latto, Yung Miami",https://www.youtube.com/watch?v=ZuCnKQZ7_AE,,Lola Brooke,426K,14 hours ago,25/03/2023,Listen to Don’t Play With It [Remix] - https://LolaBrooke.lnk.to/DPWIremix Follow Lola Brooke: https://www.instagram.com/lola.brooke https://twitter.com/lolabrooke718 https://www.facebook.co...
"ROSALÍA, Rauw Alejandro - BESO (Official Video)",https://www.youtube.com/watch?v=QXQQAsIhHMw,,ROSALÍA,6.5M,1 day ago,25/03/2023,Official video for “BESO” by ROSALÍA & Rauw Alejandro Listen & Download ‘RR’ out now: https://rosalia.lnk.to/rosaliayrauw Shop the official store: https://rosalia.lnk.to/merch Amazon...
BTS's Jimin Talks About His Solo Album Face and Teaches Jimmy How to Dance | The Tonight Show,https://www.youtube.com/watch?v=5vXiaaIxPHs,,The Tonight Show Starring Jimmy Fallon,4M,1 day ago,25/03/2023,"Jimin talks about BTS, meeting President Biden at the White House and his debut solo album Face before teaching Jimmy a dance move. The Tonight Show Starring Jimmy Fallon. Stream now on Peacock:..."
Gonzaga vs. UCLA - Sweet 16 NCAA tournament extended highlights,https://www.youtube.com/watch?v=KHg3HXsJiA0,,March Madness,531K,1 day ago,25/03/2023,"Gonzaga came back from 13 down at the half and survived a late push by No. 2 UCLA, winning 79-76 on a deep three from Julian Strawther in the final seconds. Watch the extended highlights here...."
"Maluma, Anuel AA - Diablo, Qué Chimba (Official Video)",https://www.youtube.com/watch?v=MSSdmVe16mo,,Maluma,2.4M,1 day ago,25/03/2023,"Maluma & Anuel AA - Diablo, Qué Chimba (Official Video) Music: Apple Music: https://SML.lnk.to/DiabloQueChimba/applemusic Spotify: https://SML.lnk.to/DiabloQueChimba/spotify Amazon: https://SML..."
ARCANGEL || BZRP Music Sessions #54,https://www.youtube.com/watch?v=ntCZjb_AAWE,,Bizarrap,21M,2 days ago,25/03/2023,ARCANGEL || BZRP Music Sessions #54 Lyrics by: https://www.instagram.com/arcangel Beat by: https://www.instagram.com/bizarrap Mix & Master by: https://www.instagram.com/zecca.flp ...
