title,url,thumbnail_url,channel,views,uploaded_time,scraped_time,description
"“Hey, Mickey!” (Official Dance Video) | Created by Nicole Kirkland",https://www.youtube.com/watch?v=MUjXEBrJ40s,https://i.ytimg.com/vi/MUjXEBrJ40s/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBg9ICRPAFkrM_ZEGYRdA5hmq7yog,Baby Tate,344K,1 day ago,22/02/2023,"Official Dance Video for Baby Tate’s “Hey, Mickey!” Stream Baby Tate’s new mixtape 'Mani/Pedi' , out now: manipedi.babytate.com Follow Baby Tate: Instagram: https://www.instagram.com/imba..."
The Forgotten Psychopath Killer - Patrick Mackay | Mystery & Makeup Bailey Sarian,https://www.youtube.com/watch?v=9MLsLqHZ6y8,https://i.ytimg.com/vi/9MLsLqHZ6y8/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB8o8sRtydnj0P7_5u3Ux8XXuAEGA,Bailey Sarian,812K,1 day ago,22/02/2023,Thanks to CASETiFY for sponsoring this video! CASETiFY’s iPhone 14 Cases are now available at casetify.com! Go to https://www.casetify.com/baileysarian today to get 15% off your order! ...
Why Wall Street Is Buying So Many U.S. Homes,https://www.youtube.com/watch?v=iLsZlrZIFwU,https://i.ytimg.com/vi/iLsZlrZIFwU/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCfmVCw9939a0L7f6P0YP59UjfHjg,CNBC,324K,13 hours ago,22/02/2023,"Some Washington D.C. lawmakers want to limit Wall Street's role in the housing market. In recent years, a small but mighty group of corporations bought hundreds of thousands of homes in sunbelt-reg..."
Da Brat’s Exclusive Pregnancy Announcement,https://www.youtube.com/watch?v=oIQFMw9EnNA,,Sherri,275K,14 hours ago,22/02/2023,EXCLUSIVE ANNOUNCEMENT - Sherri’s Gonna Be an Auntie! Da Brat and wife Jesseca “Judy” Dupart tell Sherri - and the world - Da Brat is pregnant for the first time! #sherri #sherrishowtv...
Iam Tongi Makes The Judges Cry With His Emotional Story And Song - American Idol 2023,https://www.youtube.com/watch?v=S_MAesZsnMk,,American Idol,1.9M,2 days ago,22/02/2023,"This one’s a tearjerker! Iam lost his dad, Rodney, just a few months ago and says he can still hear him harmonizing with him on every song he sings. Rodney taught Iam music from a very young..."
"I bought a $400,000 Ferrari just to destroy it",https://www.youtube.com/watch?v=7d2moH6jWh8,,WhistlinDiesel,2.7M,2 days ago,22/02/2023,"Ferrari is notorious for suing their customers, and also for fast red sports cars. Either way, I now own one!! What do I plan on doing with it? Lets find out :)"
Vanessa is Moving Out! - Merrell Twins,https://www.youtube.com/watch?v=VzF62B6ysWI,,merrelltwins,228K,13 hours ago,22/02/2023,Nessa is getting ready to move out soon and we thought it would be fun to bring you guys with us while we start packing up her room! SUBSCRIBE TO MERRELL TWINS ▶ http://bit.ly/2dSP9Fg MERRELL...
Psychedelic Assisted Therapy: Last Week Tonight with John Oliver (HBO),https://www.youtube.com/watch?v=a546lxxJIhE,,LastWeekTonight,2M,1 day ago,22/02/2023,"John Oliver discusses psychedelic assisted therapy: its history, its potential, and what it has to do with A$AP Rocky’s relationship to rainbows. Connect with Last Week Tonight online......"
Chris Brown - Psychic (Official Video) ft. Jack Harlow,https://www.youtube.com/watch?v=CtuFaOqiots,,Chris Brown,1.7M,1 day ago,22/02/2023,"Chris Brown - ""BREEZY"" Deluxe Out Now! Listen Now: https://ChrisBrown.lnk.to/BREEZYDeluxeAY Listen to more by Chris: https://ChrisBrown.lnk.to/listenYD Subscribe to the official Chris Brown..."
WHO IS THE BEST COUPLE ?!,https://www.youtube.com/watch?v=kxJsU7VVly4,,Andrew Davila,849K,1 day ago,22/02/2023,Haha lets u know who we should compete against next!! Maybe Brierson 👀👀 Lexi: @AlexaRivera https://www.instagram.com/lexibrookerivera/ Ben: @BenAzelart https://www.instagram.com/benazelar...
