title,url,thumbnail_url,channel,views,uploaded_time,scraped_time,description
'Burn in hell you piece of s---': Man in court screams at Darrell Brooks as he's found guilty,https://www.youtube.com/watch?v=EDFA3n7tz-I,https://i.ytimg.com/vi/EDFA3n7tz-I/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD9cIMvO-GKrZJ33WPA1qtYKzYmPg,LiveNOW from FOX,1.4M,14 hours ago,27/10/2022,"As the verdict of Darrell Brooks was being read and he was being found guilty of the top charges including 1st degree intentional homicide, a man in the gallery shouted at Brooks ""burn in hell..."
Inside Crew React To Klay Thompson-Devin Booker Exchange in Chippy Warriors-Suns Game | NBA on TNT,https://www.youtube.com/watch?v=UIT3Q8r0C1M,https://i.ytimg.com/vi/UIT3Q8r0C1M/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCb6vSy_VDL3-7d9VwoOBOhHmeTYw,NBA on TNT,1.4M,1 day ago,27/10/2022,"The Inside fellas break down the Klay-Dbook interaction and recap Warriors-Suns on TNT. Watch highlights from Inside the NBA with Shaq, Charles Barkley, Kenny Smith and Ernie Johnson and..."
Taylor Swift - Bejeweled (Official Music Video),https://www.youtube.com/watch?v=b7QlX3yR2xs,,Taylor Swift,14M,2 days ago,27/10/2022,Official music video for “Bejeweled” by Taylor Swift from the album ‘Midnights’. Buy/Download/Stream ‘Midnights’: https://taylor.lnk.to/taylorswiftmidnights ►Subscribe to Taylor...
Welcome to Gill's Lounge - MFASR,https://www.youtube.com/watch?v=vGAbQ_whCeU,,Harry Styles,362K,9 hours ago,27/10/2022,"Welcome to Gill's — where the drinks are icy and the lights are low. Step over the peanut shells to one of our premiere bar stools, or grab yourself a booth in the candlelight. We've been..."
Adele - I Drink Wine (Official Video),https://www.youtube.com/watch?v=jDvYDzFOK9A,,Adele,2.4M,14 hours ago,27/10/2022,"Official Video for ""I Drink Wine"" by Adele. Shop the ""Adele"" collection here: http://shop.adele.com Listen to ""30"" here: https://www.adele.com Follow Adele: Facebook - https://www.facebook.com/..."
Marvel Studios’ Special Presentation: The Guardians of the Galaxy Holiday Special | Official Trailer,https://www.youtube.com/watch?v=OYhFFQl4fLs,,Marvel Entertainment,6.9M,1 day ago,27/10/2022,"This holiday season is going to be out of this world. Watch the brand-new trailer for Marvel Studios’ Special Presentation: The Guardians of the Galaxy Holiday Special, streaming November..."
Monk & Phoenix Launch Trailer! (NEW UPDATE) Clash Royale,https://www.youtube.com/watch?v=uYC4LdznRBU,,Clash Royale,2.1M,21 hours ago,27/10/2022,"The BIGGEST UPDATE of the year is here! • A new Champion, the powerful Monk, is a master of deflection! • The Legendary Phoenix can use its revival to turn the tide of battle! • Play..."
Lara Croft vs Indiana Jones. Epic Rap Battles Of History.,https://www.youtube.com/watch?v=abKAgJUjOFU,,ERB,995K,1 day ago,27/10/2022,Lara Croft vs Indiana Jones. Epic Rap Battles Of History. Install Raid for Free ✅ Mobile and PC: https://clik.cc/bmUuV and get a special starter pack 💥 Available only for the next 30...
Quando Rondo - Cream Soda [Official Music Video],https://www.youtube.com/watch?v=IJykscfd3-o,,Quando Rondo,264K,13 hours ago,27/10/2022,Quando Rondo - Cream Soda Subscribe for more official content from Quando Rondo: https://1633.lnk.to/QuandoRondoSubscribe Follow Quando Rondo https://facebook.com/QuandoRondo https://instag...
진 (Jin) 'The Astronaut' Official Teaser,https://www.youtube.com/watch?v=LJD49PgX3AM,,HYBE LABELS,2.8M,15 hours ago,27/10/2022,진 (Jin) 'The Astronaut' Official Teaser Credits: Director: Yong Seok Choi (Lumpens) 1st AD: Jihye Yoon (Lumpens) 2nd AD & Edit: Ran Ro (Lumpens) Director of Photography: Nam Hyunwoo (MOTHER)...
