title,url,thumbnail_url,channel,views,uploaded_time,scraped_time,description
Taylor Swift ft. Ice Spice - Karma (Official Visualizer),https://www.youtube.com/watch?v=Hoi-PI8QpTU,https://i.ytimg.com/vi/Hoi-PI8QpTU/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC3l2WoUiNE1ev4GTFsxOaYyorsSQ,Taylor Swift,2.5M,1 day ago,27/05/2023,Listen to “Karma (feat. Ice Spice)” by Taylor Swift. Buy/Download/Stream ‘Midnights (The Til Dawn Edition)’: https://taylor.lnk.to/thetildawnedition ►Subscribe to Taylor Swift on...
Barbie | Main Trailer,https://www.youtube.com/watch?v=pBk4NYhWNMM,,Warner Bros. Pictures,13M,1 day ago,27/05/2023,Giant blowout party ✅ Planned choreography ✅ New #BarbieTheMovie Trailer ✅ Only in Theaters July 21. To live in Barbie Land is to be a perfect being in a perfect place. Unless you have...
Taylor Swift - Snow On The Beach (Feat. More Lana Del Rey),https://www.youtube.com/watch?v=2CnUYMmEHrs,,Taylor Swift,1.3M,1 day ago,27/05/2023,Listen to “Snow On The Beach (Feat. More Lana Del Rey)” by Taylor Swift. Buy/Download/Stream ‘Midnights (The Til Dawn Edition)’: https://taylor.lnk.to/thetildawnedition ►Subscribe...
"Lil Durk, Alicia Keys - Therapy Session / Pelle Coat (Official Video)",https://www.youtube.com/watch?v=0dxOaoqaz_c,,Lil Durk,3.3M,2 days ago,27/05/2023,"Stream ""Pelle Coat"" off Lil Durk's New Album, Almost Healed. Out Now: https://lilDurk.lnk.to/AlmostHealed Tour On Sale: http://almost-healed.com/ Follow Lil Durk: https://LilDurk.lnk.to/instagram..."
Qué Onda Perdida,https://www.youtube.com/watch?v=tSJCWyikI40,,Gerardo Coronel El Jerry,225K,8 days ago,27/05/2023,"Provided to YouTube by TANGO Multimedia Productions, LLC Qué Onda Perdida · Gerardo Coronel La Ratonera ℗ 2023 Unión Music, Inc. dist. By TANGO Released on: 2023-05-16 Main Artist:..."
Did you miss me?,https://www.youtube.com/watch?v=NVK-9M7ds6Q,,GLITCH,475K,11 hours ago,27/05/2023,"Episode 5 of Murder Drones drops 9th June 2023. SUBSCRIBE, it really helps💙 https://www.youtube.com/glitchprod?sub_confirmation=1 Support us w/ Merch ►http://glitchproductions.store..."
Grupo Frontera - Le Va Doler (Video Oficial),https://www.youtube.com/watch?v=4mpwEnVsCP8,,Grupo Frontera,1.4M,1 day ago,27/05/2023,"Grupo Frontera - Le Va Doler (Video Oficial) Escucha ""Le Va Doler"" en tu plataforma favorita: https://bfan.link/le-va-doler Lo mejor de Grupo Frontera aquí: https://bit.ly/ExitosGrupoFrontera..."
Restarting Minecraft After Every Death,https://www.youtube.com/watch?v=CYBdxuGj0X4,,martincitopants,735K,19 hours ago,27/05/2023,🕹 Get a browser that’s literally better at everything: https://operagx.gg/martincitopants2 Sponsored by Opera GX! 👕 Merch: https://martincitopants.shop/ 🖥️ Get a FROG MACHINE...
Bye,https://www.youtube.com/watch?v=_ViISFeiIfc,,Peso Pluma,529K,1 day ago,27/05/2023,Provided to YouTube by The Orchard Enterprises Bye · Peso Pluma · Hassan Emilio Kabande Laija · Jasiel Núñez · José Antonio Martínez Oviedo Bye ℗ 2023 Double P Records Released...
The Most Disturbing Human Experiment Ever,https://www.youtube.com/watch?v=xRwCNiWuUpQ,,Wendigoon,874K,1 day ago,27/05/2023,Install Raid for Free ✅ IOS/ANDROID/PC: https://clcr.me/Wendigoon_May23 and get a special starter pack with an Epic champion ⚡️ Knight Errant ⚡️ Available only for new players My...
