title,url,thumbnail_url,channel,views,uploaded_time,scraped_time,description
Lil Durk - All My Life ft. J. Cole (Official Video),https://www.youtube.com/watch?v=Z4N8lzKNfy4,https://i.ytimg.com/vi/Z4N8lzKNfy4/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBCcUEBFHpbpWbuqzn0e63_UZVFFg,Lil Durk,2.9M,1 day ago,13/05/2023,"Stream “All My Life” ft J. Cole, Out Now: https://lilDurk.lnk.to/AlmostHealed Follow Lil Durk: https://LilDurk.lnk.to/instagram https://LilDurk.lnk.to/twitter https://LilDurk.lnk.to/tiktok..."
Shakira - Acróstico (Official Lyric Video),https://www.youtube.com/watch?v=ToQ5jVj1Ppo,,Shakira,5.2M,1 day ago,13/05/2023,Shakira - Acróstico (Official Lyric Video) Music: Apple Music: https://Shakira.lnk.to/Acrostico/applemusic Spotify: https://Shakira.lnk.to/Acrostico/spotify Amazon: https://Shakira.lnk.to/Acros...
Tenacious D - Video Games (Official Video),https://www.youtube.com/watch?v=GNJtPFXUnm4,,Tenacious D,2.7M,1 day ago,13/05/2023,"Official for ""Video Games"" by Tenacious D is out Thurs, May 11th at 9am PST! Created by Oneyplays and Directed by Adam Paloian and Chris “Oney” O’Neill Listen here: https://lnk.to/tenacious..."
"Si, Si Eres Tu",https://www.youtube.com/watch?v=SnRczXoSgsc,,Los Parras,819K,1 day ago,13/05/2023,"Provided to YouTube by TuneCore Si, Si Eres Tu · Los Parras Si, Si Eres Tu ℗ 2023 Tres C Records Released on: 2023-05-10 Auto-generated by YouTube."
I played Tears of the Kingdom...it's INCREDIBLE,https://www.youtube.com/watch?v=QBq92jEKesw,,SmallAnt,674K,21 hours ago,13/05/2023,"My first day of playing the legend of zelda: tears of the kingdom! My stream highlights of the gameplay, completing the great sky island, finding the paraglider, and getting Autobuild. You..."
Dolly Parton - World On Fire (From The 58th ACM Awards),https://www.youtube.com/watch?v=0QJXsmDBS8k,,Dolly Parton,372K,1 day ago,13/05/2023,Stream “World On Fire” here: https://dolly.lnk.to/DPWorldOnFire Pre-order ‘Rockstar’ here: https://dolly.lnk.to/Rockstar Use the sound on TikTok: https://dolly.lnk.to/WOFTT Use the...
"Yailin La Mas Viral, Shadow Blow - Solo Tú y Yo (Video Oficial)",https://www.youtube.com/watch?v=q49UW_RSr3c,,Yailin La Mas Viral,2M,1 day ago,13/05/2023,"Yailin La Mas Viral, Shadow Blow - Solo Tú y Yo (Video Oficial) Escúchala en tu plataforma favorita: https://ffm.to/njrj97y Suscríbete al canal: https://ilmlink.io/ylmvyt Sígueme en:..."
Chargers Anime Schedule Release: 2023 Edition | LA Chargers,https://www.youtube.com/watch?v=F5FBAbbDBh0,,Los Angeles Chargers,205K,1 day ago,13/05/2023,"The LA Chargers unveil the 2023 schedule release in the style of an anime intro. In this sequel to last year's viral roast of the entire NFL, get ready to see quarterback Justin Herbert, edge..."
Ed Sheeran - Life Goes On ft. Luke Combs (Live at the 58th ACM Awards),https://www.youtube.com/watch?v=2tZjT3L1wD4,,Ed Sheeran,288K,20 hours ago,13/05/2023,Performed live at the 58th Academy of Country Music Awards #acmawards Ed Sheeran ft. @lukecombs - Life Goes On - out now: https://es.lnk.to/LGO-LukeCombs New album 'Subtract' out now: https://es.l...
"Santa Fe Klan, Karely Ruiz - Sabes (Video Oficial)",https://www.youtube.com/watch?v=B0Lsp4P3vlk,,Santa Fe Klan Official,1M,1 day ago,13/05/2023,"Santa Fe Klan, Karely Ruiz - Sabes (Video Oficial) ↳ ESCUCHA https://orcd.co/sabessingle ↳ MÚSICA Composición e Interpretación: Ángel Jair Quezada Jasso, Karely Alejandra Ruiz García..."
