title,url,thumbnail_url,channel,views,uploaded_time,scraped_time,description
AO VIVO E COM IMAGENS: CATAR X EQUADOR | RODADA 1 | FASE DE GRUPOS | COPA DO MUNDO 2022,https://www.youtube.com/watch?v=F6BIPA_qrMU,https://i.ytimg.com/vi/F6BIPA_qrMU/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDE7hLMMmgKHO2LhfTfBiWs88XiHQ,CazéTV,,"56 waiting
Scheduled for 11/20/22, 2:00 PM",20/11/2022,"Assista à estreia da Copa do Mundo entre Catar e Equador, AO VIVO, direto do Al Bayt Stadium, neste domingo, dia 20 de novembro, a partir das 11h00, aqui na Cazé TV! Serão 22 partidas..."
Thanksgiving Stereotypes,https://www.youtube.com/watch?v=r1mhvegC6is,https://i.ytimg.com/vi/r1mhvegC6is/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDeeCscUXUYcLbJYNWRXiSO91t_SA,Dude Perfect,2.6M,15 hours ago,20/11/2022,"Thanksgiving Stereotypes… Love ‘em or hate ‘em, we all know ‘em! Thanks to our friends at Columbia for sponsoring this video! Get your Omni-Heat Infinity gear + Black Friday deals..."
Lil Uzi Vert - Just Wanna Rock [Official Music Video],https://www.youtube.com/watch?v=UhbixyxgsiU,https://i.ytimg.com/vi/UhbixyxgsiU/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCFkVryX2weYQxEdDAyVr-7cXVHCw,LIL UZI VERT,4.3M,1 day ago,20/11/2022,Lil Uzi Vert - Just Wanna Rock Stream/Download - https://liluzivert.lnk.to/JustWannaRock Connect with Lil Uzi Vert: https://twitter.com/LILUZIVERT https://www.instagram.com/liluzivert/ https://www...
GUESS THE GIRLFRIEND,https://www.youtube.com/watch?v=e1nUolN4G2w,,Preston,960K,14 hours ago,20/11/2022,BRAND NEW PrestonPlayz Graphic Novel 🔥PRE-ORDER HERE http://bit.ly/PrestonSpookyHouse GUESS THE GIRLFRIENDwith Preston 👊 👕 MERCH - http://www.firemerch.com 🔥 NEW Fire Merch...
True Facts: Tarantulas,https://www.youtube.com/watch?v=EhJYtmZuhV4,,zefrank1,516K,13 hours ago,20/11/2022,"Keep exploring at https://brilliant.org/zefrank Get started for free, and hurry—the first 200 people get 20% off an annual premium subscription. merch: https://ze-true-store.myshopify.com/..."
"Tukoh Taka - Official FIFA Fan Festival™ Anthem | Nicki Minaj, Maluma, & Myriam Fares (FIFA Sound)",https://www.youtube.com/watch?v=rb0bjyt1OD0,,FIFA,8.1M,1 day ago,20/11/2022,"Stream Tukoh Taka ➡️ https://fifa.lnk.to/TukohTaka Follow #NickiMinaj, #Maluma, & #MyriamFares on social media ⤵️ Nicki's Twitter: https://twitter.com/NICKIMINAJ Nicki's Facebook:..."
MURDER DRONES - Episode 2: Heartbeat,https://www.youtube.com/watch?v=7z8DO1KhPFo,,GLITCH,1.1M,1 day ago,20/11/2022,WE ARE BACK ☠️🤖🔪 ⚠️ NEW MURDER DRONES MERCH OUT NOW: https://www.murderdrones.store EPISODE 1: https://www.youtube.com/watch?v=mImFz8mkaHo Created by @Liam Vickers Animation...
I became RICH in LEGO...,https://www.youtube.com/watch?v=_Z_QjWdJ93A,,TD BRICKS,1.5M,1 day ago,20/11/2022,I put myself in the shoes of a Lego man and build super expensive things in Lego... Check out Brett's custom minifigures: https://www.instagram.com/thecanvasdon/?hl=en Podcast for 1 million...
The US Government Sells Human Poop,https://www.youtube.com/watch?v=esQyYGezS7c,,Veritasium,902K,16 hours ago,20/11/2022,This government warehouse keeps our entire society up to standard. Part of this video was sponsored by Google Domains. Take the first step to get online with a domain name from Google Domains...
Rod Wave - Got It Right (Official Video),https://www.youtube.com/watch?v=J9QwBwUnhQo,,RodWave,1.3M,2 days ago,20/11/2022,"Rod Wave's New Project ""Jupiter Diaries: The 7 Day Theory"", Out Now: https://rodwave.lnk.to/JupiterDiaries Follow Rod Wave: ► Instagram: https://www.instagram.com/rodwave/ ► Twitter: https://t..."
