title,url,thumbnail_url,channel,views,uploaded_time,scraped_time,description
Mae Stephens - If We Ever Broke Up (Official Video),https://www.youtube.com/watch?v=TbGT3d0pHgo,https://i.ytimg.com/vi/TbGT3d0pHgo/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAhR07ldN92uZne4dntCII6ZsTolg,Mae Stephens,663K,9 days ago,05/04/2023,Guys! We shot a music video for If We Ever Broke Up! 😭❤ I still can't believe this is all real! Thank you sooo much for all your support - Mae 🕶❤ 'If We Ever Broke Up' Out Now :...
Barbie | Teaser Trailer 2,https://www.youtube.com/watch?v=GRyt3Ov4zz0,https://i.ytimg.com/vi/GRyt3Ov4zz0/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCTiBvSNIyCjFKSLHyRiTM5s-k6IA,Warner Bros. Pictures,4.4M,14 hours ago,05/04/2023,"WELCOME TO BARBIE LAND, did you bring your rollerblades? 🌟 #BarbieTheMovie only in theaters July 21. To live in Barbie Land is to be a perfect being in a perfect place. Unless you have..."
SPIDER-MAN: ACROSS THE SPIDER-VERSE - Official Trailer #2 (HD),https://www.youtube.com/watch?v=shW9i6k8cB0,https://i.ytimg.com/vi/shW9i6k8cB0/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDT3SQFhtRAzMuwPYSYGCdAN5VF_A,Sony Pictures Entertainment,15M,23 hours ago,05/04/2023,"One Spider-Man wants to change his own destiny. 🕷 Miles Morales returns for the next Spider-Man movie, exclusively in theaters June 2. Watch the new trailer for Across the #SpiderVerse now...."
Lifeweaver | New Hero Gameplay Trailer | Overwatch 2,https://www.youtube.com/watch?v=ivDAI-FXMH4,,PlayOverwatch,1.4M,14 hours ago,05/04/2023,"Overwatch 2's latest support Hero is Lifeweaver, an intelligent and curious adventurer who plans to use his biolight technology to make the world a better place. Lifeweaver will shift the..."
Blue Beetle – Official Trailer,https://www.youtube.com/watch?v=vS3_72Gb-bI,,DC,8.9M,1 day ago,05/04/2023,"He’s A Superhero, Whether He Likes It Or Not #BlueBeetle - Only in Theaters August 18 From Warner Bros. Pictures comes the feature film “Blue Beetle,” marking the DC Super Hero’s first..."
my thoughts on school,https://www.youtube.com/watch?v=pd6ctfNsveg,,Ice Cream Sandwich,744K,16 hours ago,05/04/2023,Get NordVPN’s 2 year plan + 4 extra months free here: (https://nordvpn.com/icecreamsandwich) It’s risk free with NordVPN’s 30 day money back guarantee! Here are some random thoughts on...
We Bought the Cheapest Truck from China,https://www.youtube.com/watch?v=yRG0Wai4sR0,,Donut Media,1.1M,18 hours ago,05/04/2023,"Thanks to CarParts.com for sponsoring today's video! Visit http://bitly.ws/CePf and find the parts you need to maintain the love with your car today. Donut = We like cars, and we like making..."
Lifeweaver Origin Story | Overwatch 2,https://www.youtube.com/watch?v=00czpIw32uE,,Xbox,259K,13 hours ago,05/04/2023,Introducing Lifeweaver. The nature-loving inventor left his luxurious lifestyle behind and set out on a noble mission to make the world a better place with his signature technology: biolight....
The Final “Baby Geniuses” Films are Offensively Bad,https://www.youtube.com/watch?v=bCoV7VaobfA,,Kurtis Conner,1M,1 day ago,05/04/2023,"For 50% off with HelloFresh PLUS free shipping on your first box, use code KURTISTOWN50 at https://bit.ly/407Yq1P This week; we finally complete the Baby Geniuses saga on this channel by taking..."
I bought the Cheapest Industrial Floor Scrubber I could Find! (How bad can it be?),https://www.youtube.com/watch?v=rvUsf3NXIzc,,Diesel Creek,277K,17 hours ago,05/04/2023,Grab Yourself a Hat and a Shirt from the Merch Store! https://DieselCreek.com/ Like something you see in a video? good chance its linked in my Amazon Store: https://www.amazon.com/shop/dieselcree...
