title,url,thumbnail_url,channel,views,uploaded_time,scraped_time,description
Counter-Strike 2: Responsive Smokes,https://www.youtube.com/watch?v=_y9MpNcAitQ,https://i.ytimg.com/vi/_y9MpNcAitQ/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAMvttVxAtPXUMpZjg1UsMRdEeF-g,Valve,3M,14 hours ago,23/03/2023,"Smoke Grenades are now dynamic volumetric objects that interact with the environment, and react to lighting, gunfire, and explosions."
Counter-Strike 2: Leveling Up The World,https://www.youtube.com/watch?v=ExZtISgOxEQ,,Valve,3.3M,14 hours ago,23/03/2023,"Cleaner, brighter, better. Maps in Counter-Strike 2 are receiving upgrades and overhauls which leverage all of the new Source 2 tools and rendering features."
Counter-Strike 2: Moving Beyond Tick Rate,https://www.youtube.com/watch?v=GqhhFl5zgA0,,Valve,2.7M,14 hours ago,23/03/2023,"Tick rate no longer matters for moving, shooting, or throwing. Sub-tick updates are the heart of Counter-Strike 2. Previously, the server only evaluated the world in discrete time intervals..."
Mighty Morphin Power Rangers: Once & Always | Official Trailer | Netflix,https://www.youtube.com/watch?v=ZKE2DC7Xzog,,Netflix,988K,17 hours ago,23/03/2023,"The Rangers come face-to-face with a familiar threat from the past. In the midst of a global crisis, they are called on once again to be the heroes the world needs. A mighty morphin reunion..."
Toosii - Favorite Song (Official Video),https://www.youtube.com/watch?v=4D89Qr5vH6U,,Toosii ,862K,1 day ago,23/03/2023,"Watch the official video for Toosii's ""Favorite Song."" Stream // Download Toosii's new single ""Favorite Song"" here: https://toosii.lnk.to/FavoriteSongVideo Follow Toosii Everywhere: Facebook:..."
I Surprised LeBron James with Custom Shoes,https://www.youtube.com/watch?v=Uv8Cr-Ku3lo,,Jesser,1.3M,1 day ago,23/03/2023,"I'm attempting the impossible, delivering 10 custom shoes to NBA All-Star... Huge shoutout to the talented designers! Ryan Fisk Customs - https://www.instagram.com/fiskcustoms/ Art of Sole..."
I Built a Secret Gaming Room to Hide From My Sister!,https://www.youtube.com/watch?v=MovZj5cawjE,,Matthew Beem,764K,1 day ago,23/03/2023,Check Out Lenovo’s Amazing Gaming Laptops! ➔ https://www.lenovo.com/us/en/legion/legion-intel I built a hidden gaming room to hide from my sister!! Beem Team Merch! ➔ https://www.beemteam.sho...
Renfield | Final Trailer,https://www.youtube.com/watch?v=ICydLkeXq3w,,Universal Pictures,1M,15 hours ago,23/03/2023,"It’s the real f*cking Dracula and he’s one sucky boss🧛🏼‍♂️! Watch the new trailer for #RenfieldMovie, only in theaters April 14th. Grab your tickets NOW: renfieldmovie.com ..."
GETTING IT BACK IN BLOOD | The Poop Killer 5 💩,https://www.youtube.com/watch?v=1wVUc_M_sF8,,berleezy,292K,1 day ago,23/03/2023,Official #EEZYGANG MERCH!! - https://www.eezygang.com My Twitch ► https://www.twitch.tv/berleezy My Instagram ► https://www.instagram.com/berleezy My Twitter ► https://twitter.com/berleezy...
US Presidents Play Wii Sports Boxing,https://www.youtube.com/watch?v=tkMHJI2p2d0,,Presidents Play,574K,1 day ago,23/03/2023,"In the final game of Wii Sports, Donald seeks to get retribution from Michelle for the slander he received last game! Additionally, Barack tries to put Joe to sleep! Who will win and become..."
