title,url,thumbnail_url,channel,views,uploaded_time,scraped_time,description
"Jake Paul KNOCKS DOWN Anderson Silva late, wins via Unanimous Decision I FULL HIGHLIGHTS",https://www.youtube.com/watch?v=lVxm9Cuc5RY,https://i.ytimg.com/vi/lVxm9Cuc5RY/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBrVUgxg14w9K6_YLOH2B4uiPSMFw,CBS Sports HQ,340K,23 hours ago,31/10/2022,Brian Campbell joins CBS Sports HQ to break down the boxing match between Jake Paul & Anderson Silva. SUBSCRIBE TO OUR CHANNEL: https://www.youtube.com/user/CBSSportsHQ WATCH CBS Sports HQ:...
Deleting My YouTube Channel.,https://www.youtube.com/watch?v=1OZqvprj_Rk,https://i.ytimg.com/vi/1OZqvprj_Rk/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDbVTvlCgE1nupKMePWcho1nWLTRA,CoryxKenshin,6.4M,1 day ago,31/10/2022,Promise broken. Thank you for everything.
"Weekend Update: Elon Musk Buys Twitter, Companies Cut Ties with Kanye West - SNL",https://www.youtube.com/watch?v=ItiYUVJZLqo,,Saturday Night Live,1.3M,23 hours ago,31/10/2022,"Weekend Update anchors Colin Jost and Michael Che tackle the week's biggest news, like John Fetterman and Dr. Oz facing off in a senate debate. Saturday Night Live. Stream now on Peacock:..."
Dark Secrets of the World’s Most Isolated Island,https://www.youtube.com/watch?v=d2Dw-PuNZSE,,Yes Theory,769K,13 hours ago,31/10/2022,"Start your free trial with Shopify at this link! http://shopify.com/yestheory This week, I traveled to the most remotely inhabited island on Earth: Pitcairn Island. This island has one of..."
"Jake Paul After Beating Anderson Silva: ""I Want Nate Diaz...You Too Canelo."" | SHOWTIME PPV",https://www.youtube.com/watch?v=fCMa_F8E7-g,,SHOWTIME Sports,662K,1 day ago,31/10/2022,"After beating Anderson Silva on SHOWTIME PPV, Jake Paul called out former UFC star Nate Diaz and boxing superstar Canelo Alvarez. #SHOSports #ShowtimePPV #Boxing #jakepaul #andersonsilva ..."
It took me 6 years to do this...,https://www.youtube.com/watch?v=23su4pTJ_XY,,jacksepticeye,971K,13 hours ago,31/10/2022,I'm counting on you guys!
The Weirdest Halloween Movies You've Never Heard Of,https://www.youtube.com/watch?v=T6xTUik91dM,,Ted Nivison,542K,1 day ago,31/10/2022,I Found The Weirdest Halloween Movies You've Never Heard Of - It was quite a spooky experience. Happy Halloween! ►Instagram: https://www.instagram.com/TedNivison ►Twitch: https://www.twitch.tv...
Big Changes Coming (channel update),https://www.youtube.com/watch?v=HlkORTHy8DU,,Eamon & Bec,334K,15 hours ago,31/10/2022,"Shop our limited edition Breast Cancer Awareness merch at http://eamonandbec.com - 100% of profits will be directly donated to beeast cancer research! After beating cancer, we've decided..."
Papua New Guinea play Cook Islands in Round 2 in Group D | RLWC2021 Cazoo Match Highlights,https://www.youtube.com/watch?v=SokX99nCXNc,,Rugby League World Cup 2021,199K,5 days ago,31/10/2022,Subscribe to our channel: http://bit.ly/32m9OIT Follow RLWC2021 on Twitter: http://bit.ly/2pCQ06T Like RLWC2021 on Facebook: http://bit.ly/32rArMJ Follow RLWC2021 on Instagram: http://bit.ly/34C8...
100 Players Simulate Civilization in Jurassic Park Minecraft...,https://www.youtube.com/watch?v=j8y-_ts_H8s,,Silver,217K,15 hours ago,31/10/2022,"Download Honkai Impact 3rd by using my link: https://bit.ly/3f7UZWQ and redeem gift code SHACVDSVV for 30 Crystals, 2888 Asterite, and a Character trial card! I Made 100 Players Simulate Civilizat..."
