title,url,thumbnail_url,channel,views,uploaded_time,scraped_time,description
FIFTY FIFTY (피프티피프티) - 'Cupid' Official MV,https://www.youtube.com/watch?v=Qc7_zRjH808,https://i.ytimg.com/vi/Qc7_zRjH808/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAKj6fFA5PJmREXd-SUCUEogf-ejg,FIFTY FIFTY Official,11M,1 month ago,31/03/2023,"🔊 Stream ‘Cupid’ https://linktr.ee/we_fiftyfifty 💿 Album Pre-Order https://bit.ly/3KubUQG [ The 1st Single Album “The Beginning: Cupid"" ] [Credit] Lyrics by SIAHN, AHIN, KEENA,..."
SORRY NOT SORRY,https://www.youtube.com/watch?v=LSIOcCcEVaE,https://i.ytimg.com/vi/LSIOcCcEVaE/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBTpqUkgdKDaDzbwjHWFwJ2NfSPvA,"Tyler, The Creator",4.3M,1 day ago,31/03/2023,"from CALL ME IF YOU GET LOST: The Estate Sale, out now: https://tylerthecreator.lnk.to/TheEstateSale a collection of songs that didnt make the original album directed by TYLER OKONMA dp:..."
Metallica: 72 Seasons (Official Music Video),https://www.youtube.com/watch?v=1OeC9CGtWcM,https://i.ytimg.com/vi/1OeC9CGtWcM/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBfnyhqZd7rBanDysHmlKDxseVqSQ,Metallica,1.1M,17 hours ago,31/03/2023,"Metallica's official music video for “72 Seasons,” from the album “72 Seasons” available April 14th, 2023. ⚠️ METALLICA: 72 SEASONS - GLOBAL PREMIERE 🗓️ APRIL 13, ONE NIGHT..."
Perks of going to the Psych Ward,https://www.youtube.com/watch?v=xAlV1hsdPB4,,illymation,414K,14 hours ago,31/03/2023,For immediate help 24/7: https://988lifeline.org/talk-to-someone-now/ Therapist finder: https://www.psychologytoday.com/us/therapists/ 00:00 a story I rarely tell 02:26 my first admission...
WILL THIS DRIFT TRIKE WORK ON GRASS??,https://www.youtube.com/watch?v=fjSN8ig_EHI,,colinfurze,1.1M,15 hours ago,31/03/2023,Get Surfshark VPN at https://surfshark.deals/colin - Enter promo code COLIN for 83% off and 3 extra months for FREE! What a Loverly Job the pressure washer made of that..... No Weld Simple...
Why Tipping Is So Out Of Control In The U.S.,https://www.youtube.com/watch?v=q_fMkXHYh6c,,CNBC,595K,14 hours ago,31/03/2023,"Tipping in the United States is on the rise and experts are calling it tipflation. In the fourth quarter of 2022, the number of tips provided at full-service restaurants grew by 17% from the..."
Undercover Boss BLOWS UP on Store Manager,https://www.youtube.com/watch?v=Pm8wb6dcEnA,,Dabl,1.2M,1 day ago,31/03/2023,"The undercover CEO of WIld Wings absolutely BLOWS UP on an abusive store manager, and hires his staff to come work for him instead! Watch Undercover Boss, FREE on Dabl! Watch now with antenna..."
Melanie Martinez - VOID (Official Audio),https://www.youtube.com/watch?v=H_hRUE-lXXs,,melanie martinez,1.9M,1 day ago,31/03/2023,"'PORTALS' AVAILABLE Now: https://MelanieMartinez.lnk.to/PORTALSID Shop vinyl, merch, and more: https://store.melaniemartinezmusic.com/ Subscribe for more official content from Melanie Martinez:..."
Breath of the Wild but it’s Absolutely Too Hard,https://www.youtube.com/watch?v=mjGBK6vCtzk,,PointCrow,559K,1 day ago,31/03/2023,"This Breath of the Wild mod turns Hyrule into that of Dark Souls -- Elden Ring, and every other soulslike. It adds new combat mechanics, upgrades, and items -- not to mention increasing the..."
I Got Attacked By A Heavyweight Champion,https://www.youtube.com/watch?v=brsmungVdYc,,Niko Omilana,3.1M,1 day ago,31/03/2023,Shannon Briggs gets his revenge. SUBSCRIBE TO @JiDion Follow us on Instagram Niko- http://instagram.com/niko JiDion- http://instagram.com/jidion_ Thanks to Miles Away for Music- @MilesAwayOfficial...
