title,url,thumbnail_url,channel,views,uploaded_time,scraped_time,description
지민 (Jimin) 'Set Me Free Pt.2' Official MV,https://www.youtube.com/watch?v=UaywgAqcLxI,https://i.ytimg.com/vi/UaywgAqcLxI/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC1OJi0f8o8weW5FWEbeTF90IVOhw,HYBE LABELS,16M,1 day ago,18/03/2023,지민 (Jimin) 'Set Me Free Pt.2' Official MV 'FACE' Release 📆 3/24 1PM KST | 0AM ET 💽 Pre-order & pre-save 'FACE': https://ingrv.es/face Credits: Production: OUI PRODUCTION Director:...
"""End Of The World"" - Tom MacDonald ft. John Rich",https://www.youtube.com/watch?v=H1kLQ7yfY0I,,Tom MacDonald,770K,14 hours ago,18/03/2023,DOWNLOAD on iTunes: https://geo.itunes.apple.com/us/album/end-of-the-world/1676982107?ls=1&app=itunes DOWNLOAD on Amazon: https://amazon.com/music/player/albums/B0BY9Q8Y7X?marketplaceId=ATVPDKIKX0D...
Ella Baila Sola - (Video Con Letras) - Eslabon Armado y Peso Pluma - DEL Records 2023,https://www.youtube.com/watch?v=lSrLb_rERdI,,Eslabon Armado,1.8M,1 day ago,18/03/2023,"Mira el video con letras de “Ella Baila Sola” de Eslabon Armado y Peso Pluma. Descarga ""https://delrec.io/ellabailasola"" | Suscribete al canal oficial de Eslabon Armado https://bit.ly/3gc4rmJ..."
All Of The Girls You Loved Before,https://www.youtube.com/watch?v=HO-31CVnLes,,Taylor Swift,1.3M,1 day ago,18/03/2023,"Provided to YouTube by Universal Music Group All Of The Girls You Loved Before · Taylor Swift All Of The Girls You Loved Before ℗ 2023 Taylor Swift Released on: 2019-08-23 Producer,..."
Melanie Martinez - DEATH (Official Audio),https://www.youtube.com/watch?v=yFfsM_6eYaE,,melanie martinez,1.3M,1 day ago,18/03/2023,"""DEATH"" OUT NOW: https://MelanieMartinez.lnk.to/DEATHID 'PORTALS' AVAILABLE 3/31: https://www.melaniemartinezmusic.com/ Pre-order vinyl, merch, and more: https://store.melaniemartinezmusic.com/..."
30 Days: The Kai Cenat Documentary,https://www.youtube.com/watch?v=LEro41lTTvI,,Kai Cenat,1.1M,1 day ago,18/03/2023,Make Sure You keep Up With All Of My Social Medias: Instagram: https://www.instagram.com/kaicenat/ Twitter: https://twitter.com/KaiCenat Twitch: https://www.twitch.tv/kaicenat Discord Server:...
Eladio Carrión ft. Bad Bunny - Coco Chanel (Visualizer) | 3MEN2 KBRN,https://www.youtube.com/watch?v=j1VVY2sEdC0,,Eladio Carrion,2.7M,1 day ago,18/03/2023,Eladio Carrión ft. Bad Bunny - Coco Chanel (Visualizer) 3MEN2 KBRN: https://rimas.ffm.to/3men2kbrn Subscribe to the channel: https://rimas.ffm.to/yteladio SEN2 KBRN VOL. 2 the album: http://sen...
Creepin' (Remix) (Official Video),https://www.youtube.com/watch?v=6DWjiWEmxME,,Metro Boomin,559K,15 hours ago,18/03/2023,"Listen to Metro Boomin, The Weeknd, Diddy, & 21 ""Creepin"" (Remix) now: https://MetroBoomin.lnk.to/CreepinRemix Listen to Heroes & Villains Now: https://metroboomin.lnk.to/HeroesandVillains..."
Arsenal vs. Sporting CP: Extended Highlights | UEL Round of 16 - 2nd Leg | CBS Sports Golazo,https://www.youtube.com/watch?v=QAP3M_y822k,,CBS Sports Golazo - Europe,681K,1 day ago,18/03/2023,Arsenal return to London tied 2-2 with Sporting CP and dreaming of a historic double. Stream UEFA Matches on Paramount+: https://www.paramountplus.com/shows/uefa-champions-league/https://www.param...
ICC issues arrest warrant for Putin,https://www.youtube.com/watch?v=6lYq-FVTSKM,,CNN,1.5M,14 hours ago,18/03/2023,The International Criminal Court has issued an arrest warrant for Russian President Vladimir Putin on suspicion of war crimes such as unlawful deportation of children and unlawful transfer...
