title,url,thumbnail_url,channel,views,uploaded_time,scraped_time,description
What If a Supernova Hits Earth?,https://www.youtube.com/watch?v=q4DF3j4saCE,,Kurzgesagt – In a Nutshell,1.6M,15 hours ago,24/11/2022,Go ‘beyond the nutshell’ at https://brilliant.org/nutshell by diving deeper into these topics and more with 20% off an annual subscription! This video was sponsored by Brilliant. Thanks...
England vs. Iran Highlights | 2022 FIFA World Cup,https://www.youtube.com/watch?v=wpFEwMVKdsU,,FOX Soccer,2.4M,2 days ago,24/11/2022,England and Iran faced off in the World Cup. Jude Bellingham scored in the 35th minute. Bellingham is only 19 years old and is partaking in his World Cup debut this season. England’s Raheem...
I Tried Walmart's Terrifying Metaverse Experience,https://www.youtube.com/watch?v=6sh2Ib3DklI,,Danny Gonzalez,1.6M,1 day ago,24/11/2022,Thanks to ExpressVPN for sponsoring this video! Go to https://expressvpn.com/dannygonzalez and find out how you can get 3 months of ExpressVPN free! edited by Jake Mayer https://www.instagram.com/...
Meek Mill - God Did (Official Video),https://www.youtube.com/watch?v=kiUIkL4aZ5o,,Meek Mill,1.3M,2 days ago,24/11/2022,Meek Mill - God Did Freestyle (Official Video) Directed by Benjamin Carter (Carters_vision) Meek Mill - On My Soul Listen/Download 'Expensive Pain': https://meekmill.lnk.to/ExpensivePain...
Insane Mountain Bike Downhill!,https://www.youtube.com/watch?v=5gAAAOkqaxg,,Beast Reacts,4.5M,2 days ago,24/11/2022,What would you do for a lifetime supply of Red Bull? SUBSCRIBE OR YOU'LL HAVE BAD LUCK CHECK OUT THESE CHANNELS OR ELSE Red Bull https://www.youtube.com/watch?v=eUpwDAnkgSM https://www.youtube.c...
"Waltair Veerayya - Boss Party Lyric Video | Megastar Chiranjeevi, Urvashi Rautela | DSP, Bobby Kolli",https://www.youtube.com/watch?v=nsMhMQfD0V0,,Sony Music South,7.8M,19 hours ago,24/11/2022,"BOSS PARTY Singer: Nakash Aziz, DSP & Haripriya Lyrics: DSP Choreography : VJ Sekhar Master Musician credits Keyboards: Vikas Badisa Rhythm: Kalyan Chorus: S.P. Abhishek Album Mixed &..."
Qatar vs. Ecuador Highlights | 2022 FIFA World Cup,https://www.youtube.com/watch?v=KokKw1esPL8,,FOX Soccer,1.7M,3 days ago,24/11/2022,"Qatar and Ecuador kicked off the 2022 FIFA World Cup in style! Ecuador showed urgency and notched a penalty kick goal by Enner Valencia in the 16th minute. Valencia wasn’t done there, as..."
"Summer Walker - ""Sense dat God gave you"" with Sexyy Red",https://www.youtube.com/watch?v=bPBhdlSSols,,Summer Walker,340K,1 day ago,24/11/2022,"Summer Walker - ""Sense dat God gave you"" with Sexyy Red Connect: http://www.instagram.com/SummerWalker https://www.facebook.com/SummerWalkerofficial http://www.twitter.com/IAMSUMMERWALKER..."
OUR 2nd ANNUAL FRIENDSGIVING!,https://www.youtube.com/watch?v=QEAaMamj-ag,,Les Do Makeup,166K,1 day ago,24/11/2022,Thank you SHEIN for Sponsoring this video! Use my code “15LESDOMAKEUP” for 15% off the entire SHEIN site (Valid in US only)! Shop the # SHEINblackfriday sale here: https://shein.shop/gbq38gl...
Hopelessly Devoted To You (Olivia Newton-John Tribute) (Live From The 2022 American Mus...,https://www.youtube.com/watch?v=pPtbo5O2iIw,,P!NK,749K,1 day ago,24/11/2022,"P!NK's new album ""TRUSTFALL"" is available February 17th. Pre-order and pre-save now: https://pink.lnk.to/TRUSTFALL Listen to P!NK's new single “Never Gonna Not Dance Again,"" out now: https://Pink..."
