title,url,thumbnail_url,channel,views,uploaded_time,scraped_time,description
iPhone 14 Pro Review: This Will Be Copied!,https://www.youtube.com/watch?v=SdLShOCvVeM,https://i.ytimg.com/vi/SdLShOCvVeM/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAtv9BJbR42H2p1g6Q84p1Xwuk0FQ,Marques Brownlee,5.1M,17 hours ago,15/09/2022,iPhone 14 Pro and iPhone 14 Pro Max have 3 main new things. My honest thoughts! New Chevron Hoodie! http://shop.MKBHD.com Bring new life to your smartphone with iFixit at https://ifixit.com/MKBHD...
Nintendo Direct 9.13.2022,https://www.youtube.com/watch?v=UJ9Iz7HhU-I,https://i.ytimg.com/vi/UJ9Iz7HhU-I/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBKGjmhmB20ZE5qn-p6JK2BB5pIxQ,Nintendo,4.4M,Streamed 1 day ago,15/09/2022,Tune in for a Nintendo Direct livestream featuring roughly 40 minutes of information mostly focused on Nintendo Switch games launching this winter. Visit the official site: https://www.nintendo.co...
God of War Ragnarök - State of Play Sep 2022 Story Trailer | PS5 & PS4 Games,https://www.youtube.com/watch?v=hfJ4Km46A-0,https://i.ytimg.com/vi/hfJ4Km46A-0/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDtCfaKQyYReejsSmg4GKEVqYIATQ,PlayStation,3.5M,1 day ago,15/09/2022,https://www.playstation.com/en-us/games/god-of-war-ragnarok/ Set out on an epic and unflinching journey as Kratos and Atreus struggle with holding on and letting go. Witness the changing...
"The Legend of Zelda: Tears of the Kingdom – Coming May 12th, 2023 – Nintendo Switch",https://www.youtube.com/watch?v=2SNF4M_v7wc,,Nintendo,3.8M,1 day ago,15/09/2022,"The title for the sequel to The Legend of Zelda: Breath of the Wild has been revealed! The Legend of Zelda: Tears of the Kingdom will launch on Nintendo Switch May 12th, 2023. Wishlist today:..."
Why I didnt quit,https://www.youtube.com/watch?v=BQ35bZAPUnk,,PewDiePie,2.5M,19 hours ago,15/09/2022,🧎#Subscribe🧎 Stock Up On ➡️🥤Gfuel (affiliate): https://gfuel.ly/pewdiepie-collection #Code #Pewdiepie 👘 Tsuki: https://bit.ly/3xrWsgY 👔 Based: https://www.based.gg 📱Customi...
Rest in Peace Dad,https://www.youtube.com/watch?v=QgmQNrlhMVQ,,Steph Pappas,988K,1 day ago,15/09/2022,heartbroken. I want my family back:( https://www.gofundme.com/f/with-the-loss-of-john-pappas
THE DAY AFTER THE FIGHT!,https://www.youtube.com/watch?v=ike-P6qFAzs,,The ACE Family,835K,1 day ago,15/09/2022,
FULL EPISODE | Rick and Morty Season 6 Premiere: Solaricks | adult swim,https://www.youtube.com/watch?v=-D9c3bY2UrA,,Adult Swim,2.4M,1 day ago,15/09/2022,"They're back, baby! The Smiths deal with last season's fallout, and Rick and Morty are stranded in space floating in the remnants of the Citadel. Catch season 6 of Rick and Morty Sundays..."
"State of Play | September 13, 2022 | [English]",https://www.youtube.com/watch?v=aywlRsohBPY,,PlayStation,1.3M,Streamed 1 day ago,15/09/2022,"Rated RP – Mature With Tokyo Game Show around the corner, it's time to recognize the amazing contributions of Japanese game developers and studios around the world. Our next State of Play..."
Twitch Chat and I invaded Europe with Artificial Intelligence,https://www.youtube.com/watch?v=zFO8_dLo8Oo,,DougDoug,951K,1 day ago,15/09/2022,I've invented a new board game and it's insane. This was streamed live on Twitch! https://bit.ly/DougTwitch Full stream recording: https://www.youtube.com/watch?v=VpmmuHlLPM0 Edited by Berry...
