title,url,thumbnail_url,channel,views,uploaded_time,scraped_time,description
Apple Event — September 7,https://www.youtube.com/watch?v=ux6zXguiqxM,https://i.ytimg.com/vi/ux6zXguiqxM/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAwYPcV32sEmfwjN8WGkexqLkckcA,Apple,24M,Streamed 1 day ago,09/09/2022,"Watch the special Apple Event to learn about iPhone 14, iPhone 14 Pro, Apple Fitness+, Apple Watch Ultra, Apple Watch Series 8, AirPods Pro, and more. To watch the event interpreted in American..."
What happens when the queen dies,https://www.youtube.com/watch?v=yfFd_I-jyZQ,https://i.ytimg.com/vi/yfFd_I-jyZQ/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBY2xypfsanNV0rNlAlrLET_fxFZQ,Washington Post,1.3M,17 hours ago,09/09/2022,The day the queen passes is inevitable and the monarch has got it all planned out. Operation London Bridge is the not-so-secret plan for the United Kingdom after Queen Elizabeth II dies. Subscribe...
Queen Elizabeth II has died Buckingham Palace announces - BBC News,https://www.youtube.com/watch?v=K_H9eobuKnw,https://i.ytimg.com/vi/K_H9eobuKnw/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDi-FU4ZF-zGfNFylFRK5fTng-ydg,BBC News,2.5M,13 hours ago,09/09/2022,"Queen Elizabeth II, the UK's longest-serving monarch, has died at Balmoral aged 96, after reigning for 70 years. The Queen came to the throne in 1952 and witnessed enormous social change...."
Ice Spice - Munch (Feelin’ U) (Official Music Video),https://www.youtube.com/watch?v=yF-NC3eRsqc,https://i.ytimg.com/vi/yF-NC3eRsqc/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBe934Pgbq2N55ezmbUjtBeyzllcA,WORLDSTARHIPHOP,4.7M,4 weeks ago,09/09/2022,Exclusive WSHH music video for “Munch (Feelin’ U)” by Ice Spice. Stream “Munch (Feelin’ U)” on all platforms! https://wsds.ffm.to/munchfeelinu Subscribe: http://bit.ly/subWSHH...
iPhone 14/Pro Impressions: Welcome to Dynamic Island!,https://www.youtube.com/watch?v=pTCgWVjB6UE,,Marques Brownlee,4.9M,1 day ago,09/09/2022,"iPhone 14 first look, and hands-on with the dynamic island AKA The Pill! Apple Watch Ultra impressions: https://youtu.be/N8M8OOe3SV4 Thanks to Anker for sponsoring today's video! Check out..."
Introducing iPhone 14 Pro | Apple,https://www.youtube.com/watch?v=FT3ODSg1GFE,,Apple,11M,1 day ago,09/09/2022,"iPhone 14 Pro and iPhone 14 Pro Max coming soon. What lies beyond a traditional smartphone? Let’s find out. This is iPhone 14 Pro. It starts with the Dynamic Island, an interactive place..."
Glass Onion: A Knives Out Mystery | Official Teaser Trailer | Netflix,https://www.youtube.com/watch?v=-xR_lBtEvSc,,Netflix,4M,17 hours ago,09/09/2022,"You’re invited to put the pieces together. In the follow-up to Rian Johnson's Knives Out, Detective Benoit Blanc travels to Greece to peel back the layers of a mystery involving a new cast..."
The biggest news from the Apple Event | Apple,https://www.youtube.com/watch?v=NGThZCVBHws,,Apple,26M,1 day ago,09/09/2022,"Here’s all the big news from the Apple Event. Introducing iPhone 14 Pro, iPhone 14, Apple Watch Ultra, Apple Watch Series 8, and AirPods Pro. 'For the Moment' - Lex Junior (feat. Marbl)..."
Tyler Childers - Angel Band (Jubilee Version) (Official Video),https://www.youtube.com/watch?v=DhkXwqi8uQ8,,Tyler Childers,227K,18 hours ago,09/09/2022,Listen to “Angel Band” here: https://tchilders.lnk.to/angelband Pre-Order the album 'Can I Take My Hounds to Heaven?' here: https://tchilders.lnk.to/CITMHTH Follow Tyler on Socials: Facebook:...
JID: Tiny Desk Concert,https://www.youtube.com/watch?v=gsaZRcL-OTQ,,NPR Music,325K,14 hours ago,09/09/2022,"Bobby Carter | September 8, 2022 Everything JID does is intricately detailed. He seems to care much more than the average emcee, and throughout this entire production, I felt his strong desire..."
