title,url,thumbnail_url,channel,views,uploaded_time,scraped_time,description
BLACKPINK - ‘Shut Down’ M/V,https://www.youtube.com/watch?v=POe9SOEKotk,https://i.ytimg.com/vi/POe9SOEKotk/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAvxgebIToDCjiHW83s_H6a-AkAXw,BLACKPINK,53M,1 day ago,17/09/2022,BLACKPINK - ‘Shut Down’ Blackpink in your area Blackpink in your area 컴백이 아냐 떠난 적 없으니까 고개들이 돌아 진정해 목 꺾일라 분홍빛의 얼음 drip drip...
Los Angeles Chargers vs. Kansas City Chiefs | Week 2 Game Highlights,https://www.youtube.com/watch?v=mRWrvWCkRVY,https://i.ytimg.com/vi/mRWrvWCkRVY/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBIJlnsj5gn1Bl-PLgK7EZ0YyM34A,NFL,2.7M,1 day ago,17/09/2022,Check out our other channels: NFL Mundo https://www.youtube.com/mundonfl NFL Brasil https://www.youtube.com/c/NFLBrasilOficial NFL UK https://www.youtube.com/channel/UCVe0dAja_vZCmvfHXjtdRQA...
Oddballs │ Official Trailer │ My Netflix Show,https://www.youtube.com/watch?v=aeMDgX9jga4,https://i.ytimg.com/vi/aeMDgX9jga4/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD9RsaS4Zd8DGD2uTdL0HkXr5V-4g,TheOdd1sOut,1.9M,15 hours ago,17/09/2022,"Watch Oddballs on October 7th!! You can watch James, a bubble-shaped boy, his best friends Max, a talking crocodile, and Echo, a girl who claims to be from the future, learn life's toughest..."
Kodak Black - Walk [Official Music Video],https://www.youtube.com/watch?v=J8o4G1eKFK8,,Kodak Black,551K,16 hours ago,17/09/2022,Kodak Black - Walk Stream/Download: https://kodakblack.lnk.to/walkspin Directed By: Killer Jack Edited By: Kodak Black & Yero.Mov Subscribe for more official content from Kodak Black:...
Royal Guard Collapses Near Queen Elizabeth II’s Coffin,https://www.youtube.com/watch?v=jpPPtrwWtXA,,Inside Edition,11M,1 day ago,17/09/2022,"A moment of drama as thousands file past the queen's coffin. A royal guard collapsed while standing beside Queen Elizabeth II’s coffin. Thankfully, two Scotland Yard officers rush to help..."
"Version 3.1 ""King Deshret and the Three Magi"" Trailer | Genshin Impact",https://www.youtube.com/watch?v=-2-WKyGTUrM,,Genshin Impact,1.7M,17 hours ago,17/09/2022,"The king who once commanded the sand, is now buried in it. The walls that once stood strong against the sand, are now swept away by it. Now, the hidden ruins are ready to welcome new visitors......"
Typa Girl,https://www.youtube.com/watch?v=oMsizmQ9l5c,,BLACKPINK,3.7M,1 day ago,17/09/2022,Provided to YouTube by YG PLUS (YGE) Typa Girl · BLACKPINK BORN PINK ℗ YG Entertainment Released on: 2022-09-16 Lyricist: Bekuh BOOM Composer: Bekuh BOOM Composer: Dominsuk Arranger:...
Sheriff vs. Manchester United: Extended Highlights | UEL Group Stage MD 2 | CBS Sports Golazo,https://www.youtube.com/watch?v=B5M1iilYg-w,,CBS Sports Golazo - Europe,554K,1 day ago,17/09/2022,"An away day in Moldova for Manchester United has taken on new meaning, as top-of-the-group Sheriff impose as an opponent for The Red Devils. Stream UEFA Matches on Paramount+: https://www.paramoun..."
Kate's Expressions During The Queen's Procession Say It All,https://www.youtube.com/watch?v=K1sXzIOglBQ,,The List,5.8M,1 day ago,17/09/2022,"It's hard not to show any emotion at all, and some Twitter users watching the procession of the queen's casket noticed some coming through on Kate Middleton's face. Here's what they saw. #KateMidd..."
Drake Slid Into My DMs,https://www.youtube.com/watch?v=h-IdqR2uxYc,,fantano,785K,1 day ago,17/09/2022,Never could have expected this. =================================== Patreon: https://www.patreon.com/theneedledrop Follow your melon: Twitter: https://twitter.com/theneedledrop Instagram:...
