title,url,thumbnail_url,channel,views,uploaded_time,scraped_time,description
EEM TRIPLIN - JUST FRIENDS ? (OFFICIAL MUSIC VIDEO),https://www.youtube.com/watch?v=628-IEUuChI,,Eem Triplin,1M,1 month ago,02/12/2022,(Prod. Eem Triplin & Charlie Myles) Directed By: Elan Bia Edited by: Random Dochtermann Cinematography By: Nick Buckwalter Assistant Camera: Eli Leibow Gaffer: Nash White The official video...
Marvel Studios’ Guardians of the Galaxy Volume 3 | Official Trailer,https://www.youtube.com/watch?v=u3V5KDHRQvk,,Marvel Entertainment,5.6M,8 hours ago,02/12/2022,"It’s time to face the music. Watch the brand-new trailer for Marvel Studios’ Guardians of the Galaxy Volume 3 that just debuted at Brazil Comic Con. Only in theaters May 5, 2023. ►..."
Transformers: Rise of the Beasts | Official Teaser Trailer (2023 Movie),https://www.youtube.com/watch?v=iUHAObplk4k,,Transformers,557K,13 hours ago,02/12/2022,"Power is PRIMAL. Watch the new teaser trailer for #Transformers: #RiseOfTheBeasts, in theatres June 9, 2023. Returning to the action and spectacle that have captured moviegoers around the..."
"Arcangel, Bad Bunny - La Jumpa (Visualizer) | SR. SANTOS",https://www.youtube.com/watch?v=S0_888ZjlAA,,Arcangel,4.3M,1 day ago,02/12/2022,"Arcangel, Bad Bunny - La Jumpa Descárgalo: https://rimas.io/LaJumpa PRE-SAVE SR. SANTOS ALBUM https://rimas.ffm.to/srsantos Suscríbete al Canal: https://RIMAS.lnk.to/ArcangelYT Redes Sociales:..."
The Legacy of Ant-Man | Brazil Comic Con Special Look,https://www.youtube.com/watch?v=cRSwXvMcT5c,,Marvel Entertainment,703K,8 hours ago,02/12/2022,"Witness the legacy of Ant-Man in this special look from Brazil Comic Con. Experience Marvel Studios’ Ant-Man and The Wasp: Quantumania, only in theaters February 17, 2023. ► Watch Marvel..."
Zoe Saldaña Gets Scorched By Spicy Wings | Hot Ones,https://www.youtube.com/watch?v=p6wQnvd-S6Y,,First We Feast,560K,14 hours ago,02/12/2022,"Zoe Saldaña is an actor who lays claim to some of the biggest box-office franchises of our time—from Avatar, to Star Trek, and Guardians of the Galaxy. On that note, you can catch her in..."
Inside The Navy's Indoor Ocean,https://www.youtube.com/watch?v=pir_muTzYM8,,Veritasium,1.5M,16 hours ago,02/12/2022,"The US Navy has an indoor ocean that can simulate any wave in the world. This video is sponsored by Brilliant. You can get started for free, or the first 200 people to sign up via https://brilliant..."
Taste Sweet Victory With JOLLY QUEEN! 🍭 Clash of Clans Season Challenges,https://www.youtube.com/watch?v=nSkgBMIEhNU,,Clash of Clans,3.5M,22 hours ago,02/12/2022,Prepare for a Jolly Clashmas! Follow us on our Socials! Twitter ► https://twitter.com/ClashofClans/ Instagram ► https://www.instagram.com/clashofclans Facebook ► https://www.facebook.com/...
Monstermax 2 RUNNING ON TWIN ENGINES!!!!,https://www.youtube.com/watch?v=RfZ6Qal5U74,,WhistlinDiesel,1.8M,1 day ago,02/12/2022,"Monstermax 2 is now powered by 2 Duramax engines and Allison transmissions.We have an amazing brake system and powertrain, but some issues are arising in other components due to the trucks..."
Iran vs. United States Highlights | 2022 FIFA World Cup,https://www.youtube.com/watch?v=TNl7ZcnDB0Q,,FOX Soccer,3.4M,2 days ago,02/12/2022,The United States and Iran faced off in a must-win situation for the US. The US came out aggressive and got off multiple shots on goal but they did not score. That all changed in the 38th minute...
