title,url,thumbnail_url,channel,views,uploaded_time,scraped_time,description
Grupo Frontera x Bad Bunny - un x100to (Video Oficial),https://www.youtube.com/watch?v=3inw26U-os4,https://i.ytimg.com/vi/3inw26U-os4/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAujWbsL4oywZbVrW7bZLW5b3styg,Grupo Frontera,7.5M,14 hours ago,18/04/2023,"Suscríbete a nuestro canal: https://bit.ly/GrupoFronteraYT Escucha ""un x100to: en todas las plataformas: https://rimas.io/unx100to Escucha lo mejor de Grupo Frontera aquí: https://bit.ly/LoMejorD..."
Starship Flight Test,https://www.youtube.com/watch?v=L5QXreqOrTA,,SpaceX,5.1M,Streamed 17 hours ago,18/04/2023,"SpaceX is targeting as soon as Monday, April 17 at 8:00 a.m. CT for the first flight test of a fully integrated Starship and Super Heavy rocket from Starbase in Texas. Starship is a fully..."
"#7 LAKERS at #2 GRIZZLIES | FULL GAME 1 HIGHLIGHTS | April 16, 2023",https://www.youtube.com/watch?v=dMISiRjvios,,NBA,3.2M,1 day ago,18/04/2023,"Never miss a moment with the latest news, trending stories and highlights to bring you closer to your favorite players and teams. Download now: https://app.link.nba.com/APP22 Led by Anthony..."
"Lakers steal Game 1 vs. Grizzlies; LeBron, AD, Rui & Reaves score 20+ in win | NBA | UNDISPUTED",https://www.youtube.com/watch?v=dMAeOY8kvqI,,Skip and Shannon: UNDISPUTED,634K,15 hours ago,18/04/2023,"The Los Angeles Lakers stole game 1 from the Memphis Grizzlies thanks to LeBron James, Anthony Davis, Rui Hachimura and Austin Reaves all going for over 20 points.  The Lakers went on a 15-0..."
Inside Guys React to Austin Reaves' 4th QTR Takeover in Game 1 | NBA on TNT,https://www.youtube.com/watch?v=XSXYNUsZ_f8,,NBA on TNT,722K,23 hours ago,18/04/2023,"Watch highlights from Inside the NBA with Shaq, Charles Barkley, Kenny Smith and Ernie Johnson and more! Subscribe now to be updated on the latest videos: https://www.youtube.com/nbaontnt?sub_confi..."
Inside Guys React to Thrilling Clippers-Suns Game 1 | NBA on TNT,https://www.youtube.com/watch?v=RCs3D-OSmIU,,NBA on TNT,781K,23 hours ago,18/04/2023,"Watch highlights from Inside the NBA with Shaq, Charles Barkley, Kenny Smith and Ernie Johnson and more! Subscribe now to be updated on the latest videos: https://www.youtube.com/nbaontnt?sub_confi..."
We Ruined An Award Show,https://www.youtube.com/watch?v=ibgKs-DJzog,,Niko Omilana,6M,1 day ago,18/04/2023,The Finale of The Biggest Menace. SUBSCRIBE TO @JiDion BUY NDL CLOTHING- https://www.shopndl.com/ Follow us on Instagram Niko- http://instagram.com/niko JiDion- http://instagram.com/jidion_...
pain,https://www.youtube.com/watch?v=k8DGbsGUGZE,,SockStudios,1.3M,1 day ago,18/04/2023,"subscribe i guess? idk today we tell painful stories , honestly everything in life is painful friends in video @Joocie @FatMemeGod @allyvt @BlazaPlays @Nadweyt @TbhHonest amazing..."
GOLDEN BUZZER is one of the BEST VOICES Simon's ever heard | Auditions | BGT 2023,https://www.youtube.com/watch?v=6K5XD84Mf-o,,Britain's Got Talent,1.9M,1 day ago,18/04/2023,"His voice is just HEAVENLY! Malakai Bayoh sings the most angelic rendition of 'Pie Jesu', moving the Judges to tears and leading to a Golden Buzzer from Simon Cowell. See more from Britain's..."
"It's the Matrix, but for locusts.",https://www.youtube.com/watch?v=KRIBVykhpC4,,Tom Scott,1M,15 hours ago,18/04/2023,"At the Department of Collective Behaviour, part of the Max Planck Institute of Animal Behavior, researchers are putting locusts into simulated worlds, both virtual and physical, in the hope..."
