title,url,thumbnail_url,channel,views,uploaded_time,scraped_time,description
Beating 5 Scam Arcade Games with Science,https://www.youtube.com/watch?v=Rsxao9ptdmI,https://i.ytimg.com/vi/Rsxao9ptdmI/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCvV3GLoHC87s3iGgIkQEiVFDsI2Q,Mark Rober,2.9M,14 hours ago,18/09/2022,"I built 5 robots to beat the 5 most popular arcade games. If you want to unlock the magic of engineering in your life, go to http://Studio.com/Markrober (for teenagers and older) OR http://Crunchl..."
Bad Bunny - El Apagón - Aquí Vive Gente (Official Video) | Un Verano Sin Ti,https://www.youtube.com/watch?v=1TCX_Aqzoo4,https://i.ytimg.com/vi/1TCX_Aqzoo4/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBbW6vTBDvPXpntOmX-D9BSTIeYwQ,Bad Bunny,4.4M,1 day ago,18/09/2022,Bad Bunny - El Apagón - Aquí Vive Gente Un Verano Sin Ti https://www.unveranosinti.com/ World's Hottest Tour https://worldshottesttour.com/ Subscribe to the channel: https://rimas.io/ytbadbu...
NBA Youngboy - Like A Jungle (Out Numbered),https://www.youtube.com/watch?v=WUOPr95HZmA,https://i.ytimg.com/vi/WUOPr95HZmA/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD5mtvGAWZfh61p0W5i3hv4BBzjrg,YoungBoy Never Broke Again,1.5M,1 day ago,18/09/2022,
"$10 vs $10,000 OVERNIGHT SURVIVAL CHALLENGE",https://www.youtube.com/watch?v=KYPXt5uNnBM,,JStu,471K,15 hours ago,18/09/2022,"We survived overnight with $10 vs $10,000! CHECK OUT OUR MERCH! ► https://jstushop.com BOOK US ON CAMEO! https://www.cameo.com/morejstu?qid=1616629868 Follow us on INSTAGRAM! ⚡️Justin..."
BLACKPINK - ‘Shut Down’ M/V,https://www.youtube.com/watch?v=POe9SOEKotk,,BLACKPINK,70M,2 days ago,18/09/2022,BLACKPINK - ‘Shut Down’ Blackpink in your area Blackpink in your area 컴백이 아냐 떠난 적 없으니까 고개들이 돌아 진정해 목 꺾일라 분홍빛의 얼음 drip drip...
In full: Queen's grandchildren hold vigil around the monarch's coffin,https://www.youtube.com/watch?v=m-O1u-h8vXI,,Sky News,4M,Streamed 13 hours ago,18/09/2022,The Queen's eight grandchildren have held a vigil around the monarch's coffin as she lies in state in Westminster Hall ahead of the state funeral on Monday.
Worst vs Ultra Realistic Graphics!,https://www.youtube.com/watch?v=nyPcE29NNBU,,MrBeast Gaming,4.9M,1 day ago,18/09/2022,Thanks to The Battle Cats for sponsoring - Download and play The Battle Cats for free: https://pixly.go2cloud.org/SH3OO The Battle Cats is celebrating their 8th Anniversary since the game’s...
MY FORTNITE ICON SKIN!,https://www.youtube.com/watch?v=3QpCkK8DFlY,,SypherPK,938K,13 hours ago,18/09/2022,I REVEAL MY FORTNITE ICON SKIN! finally! 🔴 USE CODE: SypherPK 🌟 Socials 🌟 📺 Twitch: http://www.twitch.tv/sypherpk 🐥 Twitter: http://www.twitter.com/sypherpk 📷 Instagram:...
Kodak Black - Walk [Official Music Video],https://www.youtube.com/watch?v=J8o4G1eKFK8,,Kodak Black,1M,1 day ago,18/09/2022,Kodak Black - Walk Stream/Download: https://kodakblack.lnk.to/walkspin Directed By: Killer Jack Edited By: Kodak Black & Yero.Mov Subscribe for more official content from Kodak Black:...
Queen’s Funeral: King Charles Requested Prince Harry Be Allowed to Wear Military Uniform,https://www.youtube.com/watch?v=LyWIbKDj6U8,,Entertainment Tonight,2.3M,1 day ago,18/09/2022,"A source tells ET, Palace officials have informed Harry he can wear his military uniform at the Vigil on Saturday at Westminster Hall."
