title,url,thumbnail_url,channel,views,uploaded_time,scraped_time,description
Gervonta Davis Scores Vicious Body Shot KO Win Over Ryan Garcia | Showtime PPV,https://www.youtube.com/watch?v=ue-wzyU4DIQ,https://i.ytimg.com/vi/ue-wzyU4DIQ/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAl03rjwHuUPQkWBLUHojCTacjG-A,SHOWTIME Sports,2.7M,1 day ago,24/04/2023,"In the biggest fight of the year, Gervonta “Tank” Davis secured his spot as the face of boxing after scoring a vicious body shot KO of Ryan Garcia. #SHOSports #boxing #davisgarcia #gervontadav..."
Gervonta 'Tank' Davis KO's Ryan Garcia With VICIOUS Body Shot In 7th Round I FULL HIGHLIGHTS,https://www.youtube.com/watch?v=IVFShWPfHEk,,CBS Sports,633K,1 day ago,24/04/2023,Brian Campbell joins CBS Sports HQ to discuss Gervonta Davis defeating Ryan Garcia via 7th round TKO. SUBSCRIBE TO OUR CHANNEL: https://www.youtube.com/user/CBSSports WATCH CBS Sports HQ:...
My First Game In Japan Broke Records,https://www.youtube.com/watch?v=X0dLL4uYivE,,Trevor Bauer,559K,15 hours ago,24/04/2023,Get BauerOutage Merch from here 👉 https://www.TrevorBauer.com Link to 4APP 👉 https://apps.apple.com/us/app/4app-sports/id1551925155 Link to Baystars Fan Club 👉 https://bit.ly/TB-Fan-Club...
"#2 GRIZZLIES at #7 LAKERS | FULL GAME 3 HIGHLIGHTS | April 22, 2023",https://www.youtube.com/watch?v=SDu6pXsCCVY,,NBA,2.9M,1 day ago,24/04/2023,"Never miss a moment with the latest news, trending stories and highlights to bring you closer to your favorite players and teams. Download now: https://app.link.nba.com/APP22 The Los Angeles..."
Gervonta Davis Body Shot KO’s Ryan Garcia - Doctor Explains Brutal Punch,https://www.youtube.com/watch?v=cGL7XVPZ8dE,,Brian Sutterer MD,805K,1 day ago,24/04/2023,Gervonta Davis defeated Ryan Garcia after a brutal body shot dropped Garcia in the 7th round. UFC and Boxing Videos: https://youtube.com/playlist?list=PLrdpldKEF236khwdFNRilNeOZded9gZLD MY...
YoungBoy Never Broke Again - Big Truck [Official Music Video],https://www.youtube.com/watch?v=KljvA0Arzx8,,YoungBoy Never Broke Again,1.9M,2 days ago,24/04/2023,NBA YoungBoy Big Truck Official Music Video
Ryan Garcia: Locker Room LIVE!,https://www.youtube.com/watch?v=qY-8TXpGFtY,,Ryan Garcia,865K,Streamed 1 day ago,24/04/2023,"The stakes have never been higher for Ryan Garcia as he prepares for the biggest fight of his career against Gervonta ""Tank"" Davis - Tune in to the fight tonight! Buy across PPV, including..."
Cash Has CUSTOM HEARTS in Minecraft!,https://www.youtube.com/watch?v=bmH7W1BWhYw,,Cash,630K,15 hours ago,24/04/2023,"Today, Cash gets into a horrible accident.. But when he wakes up, he only has 1 heart! He will have to find a way to gain his hearts back no matter what it takes... But things take a turn when..."
Mutated Imposter in Among Us,https://www.youtube.com/watch?v=dmzyTUo-MFM,,SSundee,959K,14 hours ago,24/04/2023,We play a mutated imposter mod in Among Us ☞ Subscribe & click the bell Subscribe ➡ https://www.youtube.com/user/SSundee?sub_confirmation=1 === ϟ || Friends || ϟ === ⭑ @Nicovald...
"Brawl Stars: Brawl Talk - BLING! 2 Brawlers, a new Showdown, and MORE!",https://www.youtube.com/watch?v=iQwhRLVIjwU,,Brawl Stars,3.7M,1 day ago,24/04/2023,What's the first skin you are going to get with BLING? #rumblejungle #brawltalk #brawlstars #bling Download NOW!! ►► https://supr.cl/2K62CZG Be a BRAWLER! Subscribe! ►► https://supr.cl/s...
