title,url,thumbnail_url,channel,views,uploaded_time,scraped_time,description
Taylor Swift - Anti-Hero (Official Music Video),https://www.youtube.com/watch?v=b1kbLwvqugk,https://i.ytimg.com/vi/b1kbLwvqugk/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBHyL2EYjEQLApvfcU8Or8EC4eHYA,Taylor Swift,12M,18 hours ago,22/10/2022,Official music video for “Anti-Hero” by Taylor Swift from the album ‘Midnights’. Buy/Download/Stream ‘Midnights’: https://taylor.lnk.to/taylorswiftmidnights ►Join the #TSAntiHeroCh...
Meghan Trainor - Made You Look (Official Music Video),https://www.youtube.com/watch?v=gPCCYMeXin0,https://i.ytimg.com/vi/gPCCYMeXin0/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBxa2HMIL5v-zEyULaf25Bfyeh1Gg,Meghan Trainor,782K,18 hours ago,22/10/2022,"Meghan Trainor - Made You Look (Official Music Video) ""Takin' It Back"" available at: https://MeghanTrainor.lnk.to/TakinItBack Follow Meghan Trainor: Facebook: https://MeghanTrainor.lnk.to/followF..."
Chris Brown - Under The Influence (Official Video),https://www.youtube.com/watch?v=pfxyk1glEq4,https://i.ytimg.com/vi/pfxyk1glEq4/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDHZoNv1JDB_i0ej81jtUZoqg8RQw,Chris Brown,3.1M,1 day ago,22/10/2022,"Chris Brown - ""Under The Influence"" Out Now! Listen Now: https://chrisbrown.lnk.to/UnderTheInfluence 'BREEZY' - Out Now! Listen Now: https://chrisbrown.lnk.to/BREEZY Listen to more by Chris:..."
"Shakira, Ozuna - Monotonía (Official Video)",https://www.youtube.com/watch?v=j5y6xLpRwx4,,Shakira,35M,2 days ago,22/10/2022,Shakira & Ozuna - Monotonía (Official Video) Music: Apple Music: https://SML.lnk.to/Monotonia/applemusic Spotify: https://SML.lnk.to/Monotonia/spotify Amazon: https://SML.lnk.to/Monotonia/amazon...
Most Popular TikToks!,https://www.youtube.com/watch?v=AOkNx8KAtR4,,Beast Reacts,4.2M,1 day ago,22/10/2022,try to guess which tiktoks have more views CHECKOUT THESE CHANNELS OR ELSE ESPN https://www.tiktok.com/t/ZTRHhf9Hh/ https://www.tiktok.com/t/ZTRHhF2Vj/ Toysforthem1 https://www.tiktok.com/t/ZTRHh...
HELLUVA BOSS - SEEING STARS // S2: Episode 2,https://www.youtube.com/watch?v=4J0xFUyz1nw,,Vivziepop,7M,2 days ago,22/10/2022,Octavia steals the Grimoire and things sure do happen. WARNING: for Los Angeles. HELLUVA BOSS MERCH AVAILABLE ► https://sharkrobot.com/vivziepop HELLUVA SEASON TWO IS HERE!! Thank you all...
Anti-Hero,https://www.youtube.com/watch?v=gGwN25z7FrE,,Taylor Swift,1.1M,1 day ago,22/10/2022,"Provided to YouTube by Universal Music Group Anti-Hero · Taylor Swift Midnights ℗ 2022 Taylor Swift Released on: 2022-10-21 Producer, Studio Personnel, Recording Engineer, Associated..."
ITZY “Boys Like You” M/V @ITZY,https://www.youtube.com/watch?v=6uZy86ePgO0,,JYP Entertainment,4.9M,1 day ago,22/10/2022,"ITZY “Boys Like You” M/V @ITZY ITZY Pre-Release English Single ""Boys Like You"" ⏰ 2022.10.21 FRI 0AM (EST)│1PM (KST) ⏰ https://ITZY.lnk.to/BoysLikeYou ITZY ""Boys Like You"" Listen..."
Kim Loaiza - DEVOTO (Video Oficial) Ft. Elvis De Yongol,https://www.youtube.com/watch?v=mxF58TYuPaM,,Kim Loaiza,3.5M,1 day ago,22/10/2022,DEVOTO • Kim Loaiza • Space Music • Elvis De Yongol ✨ SIGUEME AQUI ✨ • INSTAGRAM: @Kimberly.Loaiza http://bit.ly/IGKim • PAGINA DE FACEBOOK: Kimberly Loaiza http://bit.ly/FBKimL...
Marvel Studios’ Black Panther: Wakanda Forever | Long Live Wakanda,https://www.youtube.com/watch?v=_cCrp8gDsVA,,Marvel Entertainment,2.9M,1 day ago,22/10/2022,"LONG LIVE WAKANDA. Marvel Studios’ Black Panther: Wakanda Forever, only in theaters November 11. Get tickets now: http://fandango.com/wakandaforever ► Watch Marvel on Disney+: https://bit.ly/..."
