title,url,thumbnail_url,channel,views,uploaded_time,scraped_time,description
Peach Bowl: Ohio State Buckeyes vs. Georgia Bulldogs | Full Game Highlights,https://www.youtube.com/watch?v=hIrAsMmlQzg,https://i.ytimg.com/vi/hIrAsMmlQzg/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBifGS7et53EisG3oXkICjc-GWu9A,ESPN College Football,2.9M,2 days ago,03/01/2023,"Watch highlights from the Chick-fil-A Peach Bowl as the Georgia Bulldogs rally to beat the Ohio State Buckeyes, 42-41, and secure a spot in the College Football Playoff National Championship..."
NewJeans (뉴진스) 'OMG' Official MV,https://www.youtube.com/watch?v=_ZAgIHmHLdc,,HYBE LABELS,6.8M,21 hours ago,03/01/2023,NewJeans (뉴진스) 'OMG' Official MV Producer: MIN HEE JIN Music Video Director: Wooseok Shin (DOLPHINERS FILM) ⓒ 2023 ADOR. All Rights Reserved. Connect with NewJeans PHONING https://phoni...
Center - Day 1 - Show Up,https://www.youtube.com/watch?v=dlkG7LQJjY0,,Yoga With Adriene,680K,1 day ago,03/01/2023,"**The most valuable part of a centering practice is the courageous act of showing up.** This series may look like a lot of core strengthening exercises, moves for a healthy spine, good lymphatic..."
"If You Build It, I'll Pay For It!",https://www.youtube.com/watch?v=RvYkeTmM1gc,,MrBeast Gaming,8.2M,2 days ago,03/01/2023,Get exclusive NordVPN deal here https://NordVPN.com/mrbeastgaming It’s risk free with Nord’s 30 day money-back guarantee! SUBSCRIBE OR YOU'LL HAVE BAD LUCK New Merch - https://shopmrbeast.com...
"Miley Cyrus & Dolly Parton Sing ""Wrecking Ball"" & ""I Will Always Love You"" | Miley’s New Year’s Eve",https://www.youtube.com/watch?v=SEdAFDl_2g4,,NBC,2.1M,2 days ago,03/01/2023,"Miley Cyrus and Dolly Parton perform a medley of ""Wrecking Ball"" and ""I Will Always Love You."" Watch Miley’s New Year’s Eve Party hosted by Miley Cyrus and Dolly Parton on NBC and streaming..."
Fiesta Bowl: TCU Horned Frogs vs. Michigan Wolverines | College Football Playoff,https://www.youtube.com/watch?v=1HKmnriYImE,,ESPN College Football,1.2M,2 days ago,03/01/2023,"Check out these highlights from TCU's 51-48 win over the Michigan Wolverines in the Vrbo Fiesta Bowl, the first semifinal game of the 2022-23 College Football Playoff. Horned Frogs QB Max Duggan..."
Lens vs PSG | LIGUE 1 HIGHLIGHTS | 1/1/2023 | beIN SPORTS USA,https://www.youtube.com/watch?v=nIQf5YRk1vc,,beIN SPORTS USA,330K,1 day ago,03/01/2023,"Without Messi or Neymar, PSG fell defeated 3-1 on their visit to the Stade Bollaert-Delelis. Lens added three more points in the fight for the first position in Ligue 1. #ligue1 #lens #psg..."
Saying goodbye is hard..,https://www.youtube.com/watch?v=EOWP5Y7eErE,,PewDiePie,4.6M,1 day ago,03/01/2023,🧎#Subscribe🧎 Stock Up On ➡️🥤Gfuel (affiliate): https://gfuel.ly/pewdiepie-collection #Code #Pewdiepie 👘 New Pre-Order for Tsuki: https://bit.ly/3xrWsgY 📱Customized Devices:...
"Dolly Parton and Miley Cyrus' Iconic ""Jolene"" Performance and More | Miley’s New Year’s Eve on NBC",https://www.youtube.com/watch?v=x7-d2R2PlpQ,,NBC,1.8M,2 days ago,03/01/2023,"Dolly Parton and Miley Cyrus sing Dolly's classic hit ""Jolene"" and Patsy Cline's ""Walkin' After Midnight."" Watch Miley’s New Year’s Eve Party hosted by Miley Cyrus and Dolly Parton on NBC..."
"Earth currently experiencing a sixth mass extinction, according to scientists | 60 Minutes",https://www.youtube.com/watch?v=6TqhcZsxrPA,,60 Minutes,361K,1 day ago,03/01/2023,"Leading biologist tells Scott Pelley humans would need “five more Earths” to maintain our current way of life. #60Minutes #News #Extinction ""60 Minutes"" is the most successful television..."
