title,url,thumbnail_url,channel,views,uploaded_time,scraped_time,description
Israel Adesanya Octagon Interview | UFC 287,https://www.youtube.com/watch?v=ZNoODFgTq3c,https://i.ytimg.com/vi/ZNoODFgTq3c/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDcVOv8taDzFiefVcqL4HXt7hn-YQ,UFC - Ultimate Fighting Championship,4M,1 day ago,10/04/2023,"Israel Adesanya delivered a highlight for the ages in the UFC 287 main event on Saturday, ending things with opponent Alex Pereira with a massive second-round knockout finish to reclaim the..."
Star Wars Jedi: Survivor - Final Gameplay Trailer,https://www.youtube.com/watch?v=bmj3ty-Wt48,,EA Star Wars,1.2M,19 hours ago,10/04/2023,"http://JediSurvivorGame.com | STAR WARS Jedi: Survivor™ launches on April 28th, 2023 The story of Cal Kestis continues in STAR WARS Jedi: Survivor™, an epic new adventure that will push..."
Ella Baila Sola - (Video Oficial) - Eslabon Armado y Peso Pluma - DEL Records 2023,https://www.youtube.com/watch?v=lZiaYpD9ZrI,,DEL Records,6.6M,2 days ago,10/04/2023,"Mira el video oficial de “Ella Baila Sola” de Eslabon Armado y Peso Pluma. Descarga ""https://delrec.io/ellabailasola"" | Suscribete al canal oficial de Eslabon Armado https://bit.ly/3gc4rmJ..."
"New Division New Shakur! Shakur Dominates Yoshino, 2 Knockdowns Gets Stoppage Win | FIGHT HIGHLIGHTS",https://www.youtube.com/watch?v=x8hndqhhgEg,,Top Rank Boxing,547K,1 day ago,10/04/2023,Watch the #highlights from the main event of #stevensonyoshino featuring #shakurstevenson In the fight it was all Shakur dropping Yoshino twice before getting the knockout win. Next Up for...
"Opening 1,000 Mystery Art Boxes",https://www.youtube.com/watch?v=024iztEL4-4,,MrBeast 2,1.8M,Streamed 1 day ago,10/04/2023,I'm opening the art you sent me! SUBSCRIBE OR I TAKE YOUR DOG ╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗ ║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ ╠╗║╚╝...
Arriving At My Brand New Team In Japan,https://www.youtube.com/watch?v=vL0vSQNAQwI,,Trevor Bauer,318K,15 hours ago,10/04/2023,Get BauerOutage Merch from here 👉 https://www.TrevorBauer.com Link to 4APP 👉 https://apps.apple.com/us/app/4app-sports/id1551925155 Link to Baystars Fan Club 👉 https://bit.ly/TB-Fan-Club...
Lil Yachty - Strike (Holster) (Directed by Cole Bennett),https://www.youtube.com/watch?v=ENJh3qecaN4,,Lyrical Lemonade,1.2M,1 day ago,10/04/2023,Lyrical Lemonade Presents Lil Yachty - Strike (Holster) Official Music Video Directed & Edited by Cole Bennett Song Produced by Teddy Walton Director of Photography: Brett Arndt VFX: Scissor...
UFC 287 RECAP: Israel Adesanya DEFEATS Alex Pereira in 2nd Round TKO + Masvidal RETIRES | CBS Sports,https://www.youtube.com/watch?v=GAb7Lq4jQRY,,CBS Sports,552K,1 day ago,10/04/2023,Luke Thomas of the Morning Kombat joins CBS Sports HQ to recap UFC 287. SUBSCRIBE TO OUR CHANNEL: https://www.youtube.com/user/CBSSports WATCH CBS Sports HQ: https://www.cbssports.com/live/...
King Charles and royal family leave first Easter Sunday of reign,https://www.youtube.com/watch?v=mh8Qv2558CE,,The Royal Family Channel,550K,17 hours ago,10/04/2023,"King Charles leaves St George’s Chapel, Windsor Castle, after attending the first Easter Sunday service of his reign. He was joined at the church by the Prince and Princess of Wales, Princess..."
ALL ACCESS: Gervonta Davis vs. Ryan Garcia | Ep 2 | Full Episode | #davisgarcia,https://www.youtube.com/watch?v=vpdX4qTdamE,,SHOWTIME Sports,1.4M,1 day ago,10/04/2023,Episode 2 of the Emmy® winning series brings viewers beyond the ring with unprecedented access as undefeated boxing superstars Gervonta “Tank” Davis and “King” Ryan Garcia prepare...
