title,url,thumbnail_url,channel,views,uploaded_time,scraped_time,description
"$1 vs $1,000,000,000 Yacht!",https://www.youtube.com/watch?v=48h57PspBec,https://i.ytimg.com/vi/48h57PspBec/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAwh6A0Xb3oyjk0ZIt-ooqHaslBTA,MrBeast,31M,14 hours ago,11/06/2023,"Buy Feastables anywhere to get a secret MrBeast video: https://bit.ly/_feastables Go watch Pete Davidson's new show ""Bupkis"" now live on Peacock!"" https://youtu.be/2x6h2VJ_m-c Check out..."
My Thoughts on Bluey,https://www.youtube.com/watch?v=nEQHiJVH79o,https://i.ytimg.com/vi/nEQHiJVH79o/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCXUFKy5qHC-idVuVThLlKx64AGVQ,TheOdd1sOut,1.7M,15 hours ago,11/06/2023,Why are adults (me) watching a preschool show about a family of cartoon dogs? To get a better understanding I watched every Bluey episode and then made a video about it. Oddballs Graphic Novel...
"bye, from Dream.",https://www.youtube.com/watch?v=uvebNBKOSTg,,Dream,3.5M,1 day ago,11/06/2023,"bye, from Dream. I deleted my face reveal, and this is why. After face revealing and removing my mask, I regretted the attention and hate, and am walking it back. Pre-save Until I End Up..."
I Hunted A Real Tornado!,https://www.youtube.com/watch?v=ny_2y2aYR4Q,,Unspeakable,1.1M,15 hours ago,11/06/2023,Check out our Storm Chasing Guides Channels: Max - https://www.youtube.com/@MaxOlsonChasing Aaron - https://www.youtube.com/@ohiostormchasers?app=desktop SHOP NOW - https://www.unspeakable.com/...
I Gave the MIT Commencement Speech for 2023,https://www.youtube.com/watch?v=1UTjWy-vnOo,,Mark Rober,1.4M,16 hours ago,11/06/2023,
MURDER DRONES - Episode 5: Home,https://www.youtube.com/watch?v=rk0HBqSqpgg,,GLITCH,2M,1 day ago,11/06/2023,SPOOKY MANOR AND BIG REVEALS You can now WEAR N'S HAT ► http://murderdrones.store/
I built a LEGO ARMY...,https://www.youtube.com/watch?v=X1KF9dhxOxc,,TD BRICKS,2.1M,1 day ago,11/06/2023,"I built a massive military in LEGO with soldiers, weapons, vehicles, buildings and more! 🎥 INSTAGRAM for BTS, sneak peaks, updates, special announcements: https://www.instagram.com/td_the_creat..."
EL ALFA X Peso Pluma - Plebada (Video Oficial),https://www.youtube.com/watch?v=f7XYWF4fpik,,ElAlfaElJefeTV,13M,2 days ago,11/06/2023,Disponible en todas las plataformas digitales! https://ElJefe.lnk.to/ElAlfa Sigueme en las redes sociales: @ElAlfaElJefe El Alfa El Jefe | Instagram https://www.instagram.com/elalfaeljefe/?hl=e...
A Very Dangerous Pattern Is Unfolding...,https://www.youtube.com/watch?v=mXnKnuk02tM,,"Ryan Hall, Y'all",1M,1 day ago,11/06/2023,Download Radar Omega! Android:http://bit.ly/32sNK4U Apple: http://apple.co/3EqpNZf In this video we are talking about an upcoming multi-day severe weather extravaganza that will be happening...
Don't Listen (feat. @toastymarshmellow_ & @Meelz ) 【 Amanda The Adventurer FAN SONG】,https://www.youtube.com/watch?v=mWAIYzuH-OA,,Jakeneutron,1.2M,1 day ago,11/06/2023,"Spotify, Apple Music & More: https://distrokid.com/hyperfollow/jakeneutron/dont-listen Soundcloud: https://on.soundcloud.com/mGgsj Instrumental: https://www.youtube.com/watch?v=jfagtF7p874..."
