title,url,thumbnail_url,channel,views,uploaded_time,scraped_time,description
Canada vs. USA: Extended Highlights | CONCACAF Nations League | CBS Sports Golazo,https://www.youtube.com/watch?v=Ua-CgOpp3AU,https://i.ytimg.com/vi/Ua-CgOpp3AU/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA5asXiiY2LoyFbCmaa_9sByDPVkg,CBS Sports Golazo,832K,1 day ago,20/06/2023,"Canada had the upper hand when they beat USA in World Cup qualifiers last year, so revenge will be on the mind in the Concacaf Nations League final. Stream CONCACAF Nations League live on..."
It's Time To EVOLVE! (Card Evolution Launch Trailer!),https://www.youtube.com/watch?v=1gusR1iGar8,https://i.ytimg.com/vi/1gusR1iGar8/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCVSVFXhtUPG-oWHmoh876Vz3tp7Q,Clash Royale,1.5M,19 hours ago,20/06/2023,"CARD EVOLUTION IS HERE! PLAY NOW! Clash Royale's meta shaking new gameplay mechanic is here! Come. Back. Stronger! Unlock the Evolution of Barbarians, Firecracker, Royal Giant or Skeletons..."
ONE PIECE | Official Teaser Trailer | Netflix,https://www.youtube.com/watch?v=lNMSqxQtO0w,,Netflix,5.6M,2 days ago,20/06/2023,"Here’s a first look at the live action adaptation of the most popular manga in history, written by Eiichiro Oda. ONE PIECE sets sail on August 31st only on Netflix. SUBSCRIBE: http://bit.ly/29qB..."
Croatia vs. Spain Highlights | UEFA Nations League Final,https://www.youtube.com/watch?v=G6MJHEQWewA,,FOX Soccer,3.5M,1 day ago,20/06/2023,"Croatia and Spain faced off in Rotterdam, Netherlands, for the UEFA Nations League Final. Possession was near-equal in the first half with Spain knocking off six shots total and Croatia with..."
Hammond and May Take Clarkson's Eurocrash Car Around The Eboladrome | The Grand Tour | DRIVETRIBE,https://www.youtube.com/watch?v=hhjHcHlmdA4,,The Grand Tour,745K,16 hours ago,20/06/2023,"Richard Hammond and James May find themselves back at the Eboladrome track, and Jeremy Clarkson has sent them a little surprise... his Mitsuoka Le-Seyde from The Grand Tour: Eurocrash. » SUBSCRIBE..."
Film Theory: Spider-Man’s Biggest Threat is… the MCU?! (Spider Man Across the Spider Verse),https://www.youtube.com/watch?v=3ESxmyDnTms,,The Film Theorists,2.2M,1 day ago,20/06/2023,Special thanks to air up for sponsoring this episode! Score your own air up bottle and flavor pods w/ 20% off with code _FILMTHEORY_ ► https://airup.link/3PcVPkS Miles Morales has a REAL...
Roads Tools I Feature Highlights #1 I Cities: Skylines II,https://www.youtube.com/watch?v=5lt_sE16yZk,,Cities: Skylines,327K,16 hours ago,20/06/2023,Welcome to the very first episode of the Feature Highlights for Cities: Skylines II! Roads are the backbone of your city and our first episode focuses on just that - Road Tools. Learn how...
Top 100 Ranked Tournament (Minecraft Speedrunning),https://www.youtube.com/watch?v=42lWmB3X4iI,,rekrap1,209K,16 hours ago,20/06/2023,
We Made a REAL Plasma Blaster | OT39,https://www.youtube.com/watch?v=Nt240HomM7U,,Dude Perfect,4.1M,2 days ago,20/06/2023,► Thanks for subscribing! - http://bit.ly/SubDudePerfect ► Come see us on tour and enter for a chance to win a custom DP Club Car! -https://www.dudeperfectsweeps.com/ ------------------------...
Showing up to a Fighting Game Audition but You Sorry,https://www.youtube.com/watch?v=5CP39Yb3f04,,RDCworld1,624K,1 day ago,20/06/2023,Dawg I'd be mad as hell if I showed up and the people were fighting like this 🌎RDC's SOCIALS🌎 Mark - @SupremeDreams_1 Aff - @Affiong Leland - @23_Is_Leland Dylan - @DylanPatel4_ Desmond...
