title,url,thumbnail_url,channel,views,uploaded_time,scraped_time,description
BLONDE | Official Trailer | Netflix,https://www.youtube.com/watch?v=aIsFywuZPoQ,https://i.ytimg.com/vi/aIsFywuZPoQ/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDFtof91YQS-qWDxlGany9lB1xZRA,Netflix,3.9M,19 hours ago,29/07/2022,Discover a life both known and unknown in this boldly imaginative film from Director Andrew Dominik that explores the complicated life of Hollywood icon Marilyn Monroe. Based on the novel of...
Apex Legends: Hunted Launch Trailer,https://www.youtube.com/watch?v=iRG2dibcxvk,https://i.ytimg.com/vi/iRG2dibcxvk/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAanUvNvqhmTedjSNqt6WvATN4vPA,Apex Legends,1.8M,17 hours ago,29/07/2022,"Vantage’s mother may have raised her to survive the wilds of Págos, but she never crossed paths with a Legend. With her squadmates' help, she’ll need to discover the will to survive. ..."
Mario Kart 8 Deluxe — Booster Course Pass - Wave 2 Release Date - Nintendo Switch,https://www.youtube.com/watch?v=xBly7QHQkYA,https://i.ytimg.com/vi/xBly7QHQkYA/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBvSnwTTAYpF2lKMreinPuPWOBRjQ,Nintendo,1.3M,19 hours ago,29/07/2022,"Gas up your karts and put on a new set of tires, Wave 2 of the #MarioKart 8 Deluxe - Booster Course Pass arrives 8/4! Available to Nintendo Switch Online + Expansion Pack members at no additional..."
Corey Kent - Wild as Her (Official Lyric Video),https://www.youtube.com/watch?v=jQVU_Nug5TY,https://i.ytimg.com/vi/jQVU_Nug5TY/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCSaTmbTo0DRZrF7kjIXkxEcNK51w,CoreyKentVEVO,126K,3 weeks ago,29/07/2022,“Wild As Her” is available now! Listen Now: https://ck.lnk.to/WAHAY Listen On: Apple Music: https://ck.lnk.to/WAH/applemusic iTunes: https://ck.lnk.to/WAH/itunes Spotify: https://ck.lnk.to/WAH...
The MrBeast MEGA-STUDIO Tour!,https://www.youtube.com/watch?v=lUzpK0tGFcE,,Mrwhosetheboss,1.6M,20 hours ago,29/07/2022,"The Complete MrBeast Studio Tour - including the team, camera gear, his Gaming PC, editing computers and MUCH MORE. The first 1,000 people to use this link will get a 1 month free trial of..."
Gorillaz - Cracker Island ft. Thundercat (Official Video),https://www.youtube.com/watch?v=S03T47hapAc,,Gorillaz,1.3M,16 hours ago,29/07/2022,Listen to Cracker Island: https://gorillaz.lnk.to/CrackerIsland Join The Last Cult: https://thelastcult.org Listen to Gorillaz: https://gorill.az/listen Shop Gorillaz: https://store.gorillaz.com/...
CLASH FROM THE PAST: The Untold Story | Official Documentary (Clash of Clans),https://www.youtube.com/watch?v=ZO_Hs2nDpT8,,Clash of Clans,1.8M,18 hours ago,29/07/2022,"In partnership with the Finnish Gaming Film Archive (FGFA) and Spark & Riot, we’re thrilled to celebrate Clash’s 40th anniversary with the definitive story of how the Clash of Clans you..."
I Made Custom Hard Candy From Scratch,https://www.youtube.com/watch?v=dHPTR96Sc1g,,Safiya Nygaard,1.5M,1 day ago,29/07/2022,"HELLO FRIENDS!! If you're interested in entering the hard candy subscriber giveaway, make sure you're subscribed, leave a comment on the video, and fill out this google form! https://docs.google.c..."
Gucci Mane - Dissin the Dead [Official Music Video],https://www.youtube.com/watch?v=zpxecHNkGaM,,Gucci Mane,634K,1 day ago,29/07/2022,Gucci Mane - Dissin The Dead Download/Stream - https://guccimane.lnk.to/DissinTheDead Subscribe for more official content from Gucci Mane: https://Atlantic.lnk.to/GMsubscribe Follow Gucci...
CHECKING MY BROTHER FUNNYMIKE FOR CANCELLING PROM!!💔💔,https://www.youtube.com/watch?v=E9tU63w01k4,,Byrd Bino,293K,16 hours ago,29/07/2022,CHECKING FUNNYMIKE.......... https://www.instagram.com/ONLY1BYRDB_/
