title,url,thumbnail_url,channel,views,uploaded_time,scraped_time,description
Jake Paul vs. Tommy Fury | Highlights | ESPN Ringside,https://www.youtube.com/watch?v=kT7QqQ8DTNI,https://i.ytimg.com/vi/kT7QqQ8DTNI/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCikP9TUICZqo89eXw3hNj4jq601g,ESPN,3.3M,1 day ago,28/02/2023,Check out these highlights from Tommy Fury's split decision win over Jake Paul. ✔️ Subscribe to ESPN+ http://espnplus.com/youtube ✔️ Get the ESPN App: http://www.espn.com/espn/apps/espn...
Pokémon Presents | 2.27.2023,https://www.youtube.com/watch?v=Qyfyd_t9mzs,,The Official Pokémon YouTube channel,1.5M,16 hours ago,28/02/2023,"What did you think of today’s Pokémon Presents, Trainers? 👀"
YoungBoy Never Broke Again - NEXT ( Official Music Video ),https://www.youtube.com/watch?v=LWZolIvzAPk,,YoungBoy Never Broke Again,1.1M,22 hours ago,28/02/2023,
Artificial Intelligence: Last Week Tonight with John Oliver (HBO),https://www.youtube.com/watch?v=Sqa8Zo2XWc4,,LastWeekTonight,2.2M,23 hours ago,28/02/2023,"Artificial intelligence is increasingly becoming part of our lives, from self-driving cars to ChatGPT. John Oliver discusses how AI works, where it might be heading next, and, of course, why..."
"Lil Baby, Fridayy - Forever (Official Music Video)",https://www.youtube.com/watch?v=HkLEM6hvQlo,,Lil Baby Official 4PF,475K,13 hours ago,28/02/2023,"Music video by Lil Baby, Fridayy performing Forever. Quality Control Music/Motown Records; © 2022 Quality Control Music, LLC, under exclusive license to UMG Recordings, Inc. http://vevo.ly/nvM7Cj"
"Trey Louis Chases Positivity With His Music And Sings ""Stone"" by Whiskey Myers - American Idol 2023",https://www.youtube.com/watch?v=Slhz5ZM2x94,,American Idol,925K,1 day ago,28/02/2023,"The judges get first emotional, then enraged as mattress salesman Trey explains he's here at Idol to shed a different light on his hometown of Santa Fe, Texas. ""Trey from the Fe"" suffered a..."
"Jake Paul is Disappointed in Loss to Tommy Fury, Wants to Run it Back | POST-FIGHT INTERVIEW",https://www.youtube.com/watch?v=xeKbs4h8yWI,,Top Rank Boxing,1.7M,1 day ago,28/02/2023,"Credit: Most Valuable Promotions Watch the #postfightinterview from the main event of #paulfury featuring #jakepaul . Fury upset Paul by Split Decision. Next up for Top Rank Boxing, The..."
Ted Lasso — Season 3 Official Trailer | Apple TV+,https://www.youtube.com/watch?v=IR9yjn7Lkdg,,Apple TV,1M,14 hours ago,28/02/2023,"All roads have led to this. Ted Lasso Season 3 premieres March 15 on Apple TV+ https://apple.co/TedLasso In the third season of Ted Lasso, the newly-promoted AFC Richmond faces ridicule as..."
The 29th Annual Screen Actors Guild Awards,https://www.youtube.com/watch?v=CTSeRqP6gqE,,Netflix,1.2M,Streamed 1 day ago,28/02/2023,"The 29th Annual Screen Actors Guild Awards was a star-studded party like no other – giving you excitement, unexpected reunions, intimate moments onstage and off, and a palpable sense of community..."
JAKE PAUL VS TOMMY FURY • FULL POST FIGHT PRESS CONFERENCE VIDEO,https://www.youtube.com/watch?v=6UAlR_i24z0,,Fight Hub TV,737K,Streamed 1 day ago,28/02/2023,JAKE PAUL VS TOMMY FURY • LIVE POST FIGHT PRESS CONFERENCE The Jake Paul vs Tommy Fury post fight press conference LIVE! As Jake Paul shares his first words on his fight with Tommy Fury...
