title,url,thumbnail_url,channel,views,uploaded_time,scraped_time,description
JISOO - ‘꽃(FLOWER)’ M/V,https://www.youtube.com/watch?v=YudHcBIxlYw,https://i.ytimg.com/vi/YudHcBIxlYw/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAprBMPXeEtGtEbZNtV9lZkOHdYNg,BLACKPINK,42M,1 day ago,01/04/2023,JISOO - ‘꽃(FLOWER)’ ABC 도레미만큼 착했던 나 그 눈빛이 싹 변했지 어쩌면 이 또한 나니까   난 파란 나비처럼 날아가 잡지 못한 건 다 네 몫이니까...
Rod Wave - Fight The Feeling (Official Video),https://www.youtube.com/watch?v=6dW4d0IcQ3k,,RodWave,1.1M,1 day ago,01/04/2023,"Listen to Rod Wave's New Single ""Fight The Feeling"", Available Now: https://rodwave.lnk.to/FightTheFeeling Follow Rod Wave: ► Instagram: https://www.instagram.com/rodwave/ ► Twitter: https://t..."
WHARF TALK,https://www.youtube.com/watch?v=27FswS3KESk,,"Tyler, The Creator",1.3M,16 hours ago,01/04/2023,"from CALL ME IF YOU GET LOST: The Estate Sale, out now: https://tylerthecreator.lnk.to/TheEstateSale a collection of songs that didnt make the original album directed by TYLER OKONMA dp:..."
Nardo Wick - Hot Boy (Feat. Lil Baby) [Official Video],https://www.youtube.com/watch?v=khZjYjLpkcg,,Nardo Wick,336K,12 hours ago,01/04/2023,Nardo Wick - Hot Boy (Feat. Lil Baby) [Official Video] Stream/Download Hot Boy: https://NardoWick.lnk.to/HotBoyID Subscribe: https://NardoWick.lnk.to/Subscribe Follow Nardo Wick http://whoisnard...
"I Bought A Flooded $2,000,000 McLaren P1 And It's Worse Than You Can Imagine",https://www.youtube.com/watch?v=rJNqj_QNkWM,,Tavarish,647K,14 hours ago,01/04/2023,Get the best deals on any car on Earth here: https://bit.ly/P1AutoTempest Thanks to AutoTempest for sponsoring this video! --------------------------------------------------------------------...
Solo Car Camping in -18 Degrees,https://www.youtube.com/watch?v=WQneO40JPho,,Ryan Trahan,1M,15 hours ago,01/04/2023,thanks to Google and Samsung for sponsoring this video (and this camping trip) #TeamAndroid #GalaxyZFlip4 #ad check out the samsung galaxy z flip4 - https://bit.ly/3YGcy0W
"Grupo Firme - Gerardo Coronel ""El Jerry"" - Qué Onda Perdida (Video Oficial)",https://www.youtube.com/watch?v=1WPWhghNipM,,Grupo Firme,1.5M,1 day ago,01/04/2023,"#grupofirme #gerardocoronel #eduincaz Grupo Firme - Gerardo Coronel ""Qué Onda Perdida"" (Video Oficial) © 2023 Isael Gutierrez & Evert Gutierrez , Exclusive License To Music Vip Entertainment..."
Version 3.6 Special Program｜Genshin Impact,https://www.youtube.com/watch?v=B3twe5LbGrQ,,Genshin Impact,814K,17 hours ago,01/04/2023,"Dear Travelers, This special program will feature juicy details about new game content and developments in Version 3.6. It will also ""drop"" some redemption codes and other goodies! Special..."
True Facts: Hippopotamus,https://www.youtube.com/watch?v=6pibJ83crQs,,Ze Frank,474K,14 hours ago,01/04/2023,Check out Curiosity Stream! Go to https://curiositystream.com/zefrank23 and use code: zefrank23 to get 25% off when you sign up! merch: https://ze-true-store.myshopify.com/ patreon: https://www.pa...
Quavo - Quavo – Honey Bun (Official Video),https://www.youtube.com/watch?v=Xvca8wQvfjc,,Quavo Huncho,571K,1 day ago,01/04/2023,"Music video by Quavo performing Honey Bun. Quality Control Music/Motown Records; © 2023 Quality Control Music, LLC, under exclusive license to UMG Recordings, Inc. http://vevo.ly/GYlKjV"
