title,url,thumbnail_url,channel,views,uploaded_time,scraped_time,description
SORRY NOT SORRY,https://www.youtube.com/watch?v=LSIOcCcEVaE,https://i.ytimg.com/vi/LSIOcCcEVaE/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBTpqUkgdKDaDzbwjHWFwJ2NfSPvA,"Tyler, The Creator",2.1M,16 hours ago,30/03/2023,"from CALL ME IF YOU GET LOST: The Estate Sale, out 3/31: https://tylerthecreator.lnk.to/TheEstateSale a collection of songs that didnt make the original album directed by TYLER OKONMA dp:..."
Melanie Martinez - VOID (Official Audio),https://www.youtube.com/watch?v=H_hRUE-lXXs,,melanie martinez,1M,14 hours ago,30/03/2023,"""VOID"" OUT NOW: https://MelanieMartinez.lnk.to/VOIDID 'PORTALS' AVAILABLE 3/31: https://www.melaniemartinezmusic.com/ Pre-order vinyl, merch, and more: https://store.melaniemartinezmusic.com/..."
The Legend of Zelda: Tears of the Kingdom – Mr. Aonuma Gameplay Demonstration,https://www.youtube.com/watch?v=a6qna-ZCbxA,,Nintendo of America,4.3M,1 day ago,30/03/2023,"Get an introduction to Link’s new abilities in this gameplay demonstration of The Legend of Zelda: Tears of the Kingdom presented by series producer, Eiji Aonuma. Pre-order now: https://www.zeld..."
Casually Explained: Rock Climbing,https://www.youtube.com/watch?v=VtIyrJCfhk4,,Casually Explained,936K,17 hours ago,30/03/2023,"Great to see ya'll again, sorry I haven't made more vids but we all know that posting more than once a year is clearly aid ►https://www.twitch.tv/casuallyexplained ►Second Channel: https://www..."
2023 McDonald's All-American Boys Game | Full Game Highlights,https://www.youtube.com/watch?v=Tdtg2mjP3vM,,SportsCenter NEXT,543K,1 day ago,30/03/2023,"Check out these highlights from the 2023 McDonald's All-American Boys Game. The East defeats the West, despite Bronny James' 15 PTS and Isaiah Collier's 25 PTS. The East were lead to victory..."
Ponniyin Selvan Part-2 Trailer | Tamil | Mani Ratnam | AR Rahman |Subaskaran |Madras Talkies |Lyca,https://www.youtube.com/watch?v=EnhS3matIoU,,Sun TV,3.3M,14 hours ago,30/03/2023,"Presenting the Official trailer of ""Ponniyin Selvan - Part 2"" Subaskaran Presents A Mani Ratnam Film Ponniyin Selvan - Part 2 An AR Rahman Musical Based on Kalki’s ""Ponniyin Selvan"" Releasing..."
"ASTEROID CITY Trailer (2023) Tom Hanks, Scarlett Johansson",https://www.youtube.com/watch?v=0xlNlzBTY_E,,ONE Media,860K,17 hours ago,30/03/2023,"ASTEROID CITY Trailer (2023) Tom Hanks, Scarlett Johansson, Wes Anderson, Margot Robbie, Adrien Brody © 2023 - Focus Features"
Melissa Joan Hart helped Nashville kindergartners escape school shooting | Banfield,https://www.youtube.com/watch?v=sLvGO2NYWAA,,NewsNation,718K,1 day ago,30/03/2023,Melissa Joan Hart helped kindergartners escape their school after a fatal shooting in Nashville on Monday morning. The famous actress and mother was driving by The Covenant School when the...
Al Horford Shares A LeBron Playoff Story That Left Him Shook 😱,https://www.youtube.com/watch?v=wyifjnZ8adw,,JJ Redick,399K,14 hours ago,30/03/2023,"Our guest this week is NBA veteran for The Boston Celtics, Al Horford. We get into so much with Al and we can't wait to share this episode with you. In this teaser, Al talks about the difficulty..."
Germany vs. Belgium Highlights | FOX Soccer,https://www.youtube.com/watch?v=f7p8nZ3dUNw,,FOX Soccer,753K,1 day ago,30/03/2023,Germany and Belgium faced off in a 2023 international friendly held in Germany. Belgium took close control from the jump and was able to get on the board in the sixth minute after Yannick Carrasco...
