title,url,thumbnail_url,channel,views,uploaded_time,scraped_time,description
Train Vs Giant Pit,https://www.youtube.com/watch?v=fuhE6PYnRMc,https://i.ytimg.com/vi/fuhE6PYnRMc/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA1ciLZsaS_BGLV4XgSq8wzPOZNVA,MrBeast,46M,1 day ago,10/07/2023,"Go buy my merch at https://mrbeast.store and if you're looking to set up an online store, it should be on a .Store domain. Thanks for sponsoring this video! Thank you to Warped Perception..."
Taylor Swift - I Can See You (Taylor’s Version) (From The Vault) (Official Video),https://www.youtube.com/watch?v=lVkKLf4DCn8,https://i.ytimg.com/vi/lVkKLf4DCn8/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAILqVkLI9CYHmQiBvhty8_4VxS2A,Taylor Swift,10M,2 days ago,10/07/2023,Official music video for “I Can See You (Taylor’s Version) (From The Vault)” by Taylor Swift from the new album ‘Speak Now (Taylor’s Version)’. Buy/Download/Stream “Speak Now...
The Scariest Disappearance I’ve Ever Covered - The Yuba County 5,https://www.youtube.com/watch?v=0sz2fNx0HW8,,Wendigoon,1.2M,1 day ago,10/07/2023,Use this link to save $5 at Magic Spoon today! https://magicspoon.com/wendigoon Thank you to Magic Spoon for sponsoring the video! Other (better) videos about the Yuba county 5: The Missing...
Elly De La Cruz stole THREE BASES in the span of two pitches!,https://www.youtube.com/watch?v=GT42mCeAII4,,MLB,700K,1 day ago,10/07/2023,"Watch Elly De La Cruz steal second base, third base, and home! Presented by @ZipRecruiter Don't forget to subscribe! https://www.youtube.com/mlb Follow us elsewhere too: Twitter: https://twitte..."
"Press This Button = Win $100,000!",https://www.youtube.com/watch?v=lJrHLnhJl-M,,MrBeast Gaming,15M,2 days ago,10/07/2023,Get yourself a better browser here: https://operagx.gg/MrBeastGaming SUBSCRIBE OR YOU'LL HAVE BAD LUCK New Merch - https://shopmrbeast.com Join our discord server for your chance to compete...
Do_Not_Upload.mp4,https://www.youtube.com/watch?v=ZpsJkhk9uBM,,Code Bullet,761K,1 day ago,10/07/2023,oops thanks for 3M
SMG4 Movie: WESTERN SPAGHETTI,https://www.youtube.com/watch?v=pT91x9THu28,,SMG4,1.7M,1 day ago,10/07/2023,"You have arrived at the town of Western Spaghetti. Come and shoot cowboys, ride horses and do literally NONE OF THAT. HELP. GOD PLEASE HELP- ahem also checkout the new rootin' tootin' merch..."
Jaron Ennis Knocks Out Villa In Impressive Fashion | SHOWTIME CHAMPIONSHIP BOXING,https://www.youtube.com/watch?v=rJZbtrut1sw,,SHOWTIME Sports,373K,1 day ago,10/07/2023,Welterweight phenom Jaron Ennis scores an insane 10th round knockout of Roiman Villa to move to 31-0. Ennis called out the winner of #SpenceCrawford afterwards. #boxing #showtimesports #JaronEnnis...
"Sydney McLaughlin-Levrone DOMINATES for 400m National Title, near American record | NBC Sports",https://www.youtube.com/watch?v=g4xtxaXU1Os,,NBC Sports,503K,1 day ago,10/07/2023,"Sydney McLaughlin-Levrone won the women’s 400m national title in 48.74 seconds, nearly breaking the American record en route to making her first 400m flat Worlds team along with Britton Wilson..."
Sha'Carri Richardson clinches first NATIONAL TITLE with clutch rally in women's 100m | NBC Sports,https://www.youtube.com/watch?v=cr4d7pIPG8U,,NBC Sports,1.1M,2 days ago,10/07/2023,"Sha'Carri Richardson survived a slow start to win the women's 100m National Championship, clinching her first appearance at Worlds for Team USA along with Brittany Brown and Tamari Davis #NBCSport..."
