title,url,thumbnail_url,channel,views,uploaded_time,scraped_time,description
blink-182 - EDGING (Official Video),https://www.youtube.com/watch?v=7MI3buZedOw,https://i.ytimg.com/vi/7MI3buZedOw/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC1hURJRIrbtCfbujTX4rm9wu3vpw,blink-182,1.9M,14 hours ago,15/10/2022,"Official Video for “EDGING” by blink-182   Listen & Download “EDGING"" out now: https://blink182.lnk.to/EDGING   Tour Tickets on sale now: https://www.blink182.com/tour/   Pre-Order..."
Lil Baby - California Breeze (Official Video),https://www.youtube.com/watch?v=WyhU6Zb_fhY,https://i.ytimg.com/vi/WyhU6Zb_fhY/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCOZbDqpHnUjb3DJcAAIV0eJVz7YQ,Lil Baby Official 4PF,1.3M,1 day ago,15/10/2022,"Watch the official video for Lil Baby ""California Breeze"" Stream & Download ""It's Only Me"" here: https://QualityControl.lnk.to/ItsOnlyMe Follow Lil Baby Everywhere: Instagram: https://www.instagr..."
Marshmello & Juice WRLD - Bye Bye (Official Lyric Video),https://www.youtube.com/watch?v=ZnQMqj-Sbec,https://i.ytimg.com/vi/ZnQMqj-Sbec/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBR8GiNoVs1WtOkEUHlyl8eBWrHVw,Juice WRLD,446K,13 hours ago,15/10/2022,"Marshmello & Juice WRLD - ""Bye Bye"" is available now: https://marshmelloxjuicewrld.lnk.to/ByeBye Subscribe to the official Juice WRLD channel for new music, updates and behind the scenes..."
Lil Baby - Stand On It (Visualizer),https://www.youtube.com/watch?v=X2W5o63z0go,,Lil Baby Official 4PF,487K,1 day ago,15/10/2022,"Music video by Lil Baby performing Stand On It (Visualizer). Quality Control Music/Motown Records; © 2022 Quality Control Music, LLC, under exclusive license to UMG Recordings, Inc. http://vevo.l..."
Nardo Wick - G Nikes (Feat. Polo G) [Official Video],https://www.youtube.com/watch?v=E-T1NnxuVCI,,Nardo Wick,194K,11 hours ago,15/10/2022,Nardo Wick - G Nikes (Feat. Polo G) [Official Video] Stream/Download G Nikes: https://NardoWick.lnk.to/GNIKES Subscribe: https://NardoWick.lnk.to/Subscribe Follow Nardo Wick http://whoisnardowic...
Gucci Mane & Finesse2Tymes - Gucci Flow [Official Music Video],https://www.youtube.com/watch?v=PSspPUcCv-k,,Gucci Mane,452K,1 day ago,15/10/2022,Gucci Mane & Finesse2Tymes - Gucci Flow Download/Stream - https://guccimane.lnk.to/GucciFlow Subscribe for more official content from Gucci Mane: https://Atlantic.lnk.to/GMsubscribe Follow...
"Marshmello, Juice WRLD - Bye Bye (Official Video)",https://www.youtube.com/watch?v=WpAuNSU--cQ,,Marshmello,828K,1 day ago,15/10/2022,"Marshmello, Juice WRLD - Bye Bye Stream/Download “Bye Bye”: https://marshmelloxjuicewrld.lnk.to/ByeBye Follow Marshmello: Merch | https://www.marshmellomusic.com/colle... Spotify |..."
I Built a Warden Farm in Minecraft Hardcore,https://www.youtube.com/watch?v=yBE8dmhtNdw,,aCookieGod,675K,18 hours ago,15/10/2022,Building a Warden Farm in Hardcore Minecraft 🔥 Watch From EPISODE #1: https://www.youtube.com/watch?v=EDYifz45dhU&list=PLqyCqmSEa8cTmHfheGsE70w9uzcas3BFH 📺 Watch my LAST EPISODE: https://yo...
Viola Davis Gives a Master Class While Eating Spicy Wings | Hot Ones,https://www.youtube.com/watch?v=YzKZNM2Ir8A,,First We Feast,1M,1 day ago,15/10/2022,"Viola Davis is one of most decorated actors of the 21st century, from the Broadway stage to Emmy– and Academy Award–winning performances in TV and film. Her memoir, ""Finding Me,"" topped..."
blink-182 - EDGING (Official Audio),https://www.youtube.com/watch?v=xUuU1Q-Zdn8,,blink-182,631K,1 day ago,15/10/2022,"Official Audio for “EDGING” by blink-182 Listen & Download “EDGING"" out now: https://blink182.lnk.to/EDGING Tour Tickets on sale now: https://www.blink182.com/ Pre-Order The Upcoming..."
