title,url,thumbnail_url,channel,views,uploaded_time,scraped_time,description
TiaCorine - Freaky T (Official Video) [prod. by Honorable C.N.O.T.E.],https://www.youtube.com/watch?v=05p68g4L8-E,https://i.ytimg.com/vi/05p68g4L8-E/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBBJrxc9eD7oC3ViXvezbtGgN1Gww,TiaCorine,1.5M,1 month ago,13/01/2023,"Stream ""I Can't Wait"" everywhere: https://foundation-media.ffm.to/icantwait Follow TiaCorine on: Instagram: https://instagram.com/tiacorine TikTok: https://www.tiktok.com/@tiacorine Twitter:..."
SHAKIRA || BZRP Music Sessions #53,https://www.youtube.com/watch?v=CocEMWdc7Ck,https://i.ytimg.com/vi/CocEMWdc7Ck/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAZ63O1i_CHMKXGfabIE0gv_6H4xA,Bizarrap,60M,1 day ago,13/01/2023,SHAKIRA || BZRP Music Sessions #53 Lyrics by: https://www.instagram.com/shakira Beat by: https://www.instagram.com/bizarrap Mix by: https://www.instagram.com/zecca.flp Shot and Edit...
Moneybagg Yo feat. GloRilla - On Wat U On (Official Music Video),https://www.youtube.com/watch?v=DMaZ_hRAu0A,https://i.ytimg.com/vi/DMaZ_hRAu0A/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAoqv_Yv_XW3Xv3n1oWGEnMa882vg,MoneyBagg Yo,1.4M,1 day ago,13/01/2023,"Stream Moneybagg Yo's new song ""On Wat U On"": https://MoneybaggYo.lnk.to/OnWatUOn Follow Moneybagg Yo: https://www.instagram.com/moneybaggyo/ https://twitter.com/moneybaggyo https://www.facebook.c..."
Miley Cyrus - Flowers (Official Video),https://www.youtube.com/watch?v=G7KNmW9a75Y,,Miley Cyrus,2.2M,6 hours ago,13/01/2023,Official Video for “Flowers” by Miley Cyrus Listen to & Download “Flowers” out now: https://mileycyrus.lnk.to/Flowers Pre-Order “Endless Summer Vacation” available March 10th:...
71st MISS UNIVERSE Preliminary Competition | LIVE 🔴,https://www.youtube.com/watch?v=sK-JlVL61Bs,,Miss Universe,6.9M,Streamed 1 day ago,13/01/2023,"Watch the 71st Edition of the MISS UNIVERSE Preliminary Competition, LIVE from New Orleans, USA. MISS UNIVERSE 2022 will be the 71st MISS UNIVERSE competition, to be held on January 14th,..."
PSG vs Angers | LIGUE 1 HIGHLIGHTS | 1/11/2023 | beIN SPORTS USA,https://www.youtube.com/watch?v=u2SjykngJz0,,beIN SPORTS USA,508K,1 day ago,13/01/2023,"PSG continues to add points to maintain first place in the general table in Ligue 1. With goals from Hugo Ekitiké 5', and Lionel Messi 72', the Parisians beat Angers 2-0. #ligue1 #PSG #Angers..."
One Thousand Pokémon! 🥳,https://www.youtube.com/watch?v=pa08Y-fhfTI,,The Official Pokémon YouTube channel,805K,16 hours ago,13/01/2023,Twenty-six years after the release of the original Pokémon games—Pokémon Red Version and Pokémon Green Version in Japan—the number of Pokémon discovered has finally surpassed one thousand!...
SEC Shorts - Georgia and TCU go through Playoff exit interview,https://www.youtube.com/watch?v=s0CAySXfb2s,,SEC Shorts,336K,16 hours ago,13/01/2023,Now that the National Champion has been crowned it's time to get some thoughts on how it went down. Georgia and TCU participate in the College Football Playoff to give feedback on how to improve...
THE BIG ANNOUNCEMENT IS HERE!!!,https://www.youtube.com/watch?v=cYWtrPUCbDk,,Simon Lizotte,240K,15 hours ago,13/01/2023,"It's been a couple hectic and stressful weeks here. And I am so glad and relieved that I can finally have a ""normal"" life again. That being said, I am thrilled and honored to announce, that..."
SZA - Kill Bill (Official Video),https://www.youtube.com/watch?v=MSRcC626prw,,SZA,4.9M,2 days ago,13/01/2023,SZA’s New Album “SOS” // Available Everywhere Now! Listen Here // https://sza.lnk.to/SOS Follow SZA: https://szasos.com http://instagram.com/sza http://twitter.com/sza http://facebook....
